source,height_m,footprint_area_m2,volume_m3,centroid_lon,centroid_lat
GBA,4.2742767333984375,67.74224135870881,289.5490861077904,105.53785471732618,20.983063960931858
GBA,4.234703063964844,22.548016779682264,95.4841557432512,105.5383470122175,20.98307626916597
GBA,3.8230104446411133,15.16452333511059,57.97413109813168,105.53760301256824,20.9830867915472
GBA,3.326986789703369,18.08549525712518,60.170203805698414,105.53858428786263,20.983089991954618
GBA,3.763014316558838,18.548776290361737,69.79931073527834,105.53838887423225,20.983091210004975
GBA,3.367790460586548,11.874753595186101,39.99168187968357,105.53852186958703,20.98309170319448
GBA,0.6563652753829956,26.29364252676379,17.25823391790136,105.5367047137298,20.982522132939437
GBA,0.7882770895957947,23.279040035077916,18.350333927435205,105.5373637051457,20.982581810720646
GBA,1.405447244644165,20.361004009589927,28.61631698346696,105.53739251467519,20.982593331678558
GBA,1.2835361957550049,12.393873220256644,15.907984883798045,105.53686546444197,20.98259683163684
GBA,2.8319084644317627,40.867588841154614,115.7332707601828,105.53664642421863,20.9826326897647
GBA,5.45654296875,510.0841188369584,2783.2959121108447,105.53681508160979,20.982678870980976
GBA,0.7136179208755493,326.3244736617767,232.87099242532506,105.5365739461452,20.982834656526673
GBA,6.408775329589844,692.7513912749264,4439.688025941789,105.53680807111216,20.982965388787424
GBA,0.391121506690979,290.7532448912517,113.71984721715756,105.53694825428198,20.98319561221804
GBA,0.7113059759140015,41.19649961136464,29.303316360302503,105.53717511364701,20.983608091400423
GBA,3.2534728050231934,118.6791949128174,386.1195331708983,105.53789532924253,20.983096794349187
GBA,3.165313243865967,16.2870965048181,51.553762270823825,105.53764126160925,20.98309829982258
GBA,2.9454379081726074,15.41135761258819,45.393196928521746,105.53854081893998,20.98315749764335
GBA,2.7921156883239746,31.280006544332544,87.33739700330749,105.53862972761735,20.98316004838332
GBA,2.3618650436401367,22.627272169913283,53.442563171049486,105.53788856211631,20.983166567004776
GBA,3.0409798622131348,5.155807690889511,15.678707361438606,105.53850346486139,20.9831672927761
GBA,2.470609426498413,20.996390046346512,51.873879170941144,105.5383420219051,20.983169397718665
GBA,2.2040939331054688,38.131799023971,84.04606688713152,105.538095194626,20.983171439989
GBA,4.7945237159729,16.30284077362309,78.16435672686589,105.53752802291574,20.983173035080732
GBA,2.3769173622131348,19.4811480200131,46.30507896461317,105.53826195506176,20.98317307686959
GBA,0.8177273273468018,20.295409522360078,16.596110986128338,105.53677019478174,20.983643289472052
GBA,3.081286668777466,107.22858845393665,330.4020201149403,105.5367314912798,20.983663378018203
GBA,1.816709041595459,39.9037661190213,72.49353270213653,105.5366091016285,20.98368543503087
GBA,3.081286668777466,8.279020583324794,25.510035753932925,105.53665867533026,20.98369873712328
GBA,0.8896253108978271,15.60153264955056,13.879518333839018,105.53740849237673,20.98371150202443
GBA,1.434147596359253,83.64597901448482,119.96067974873992,105.53730890287552,20.983780605490086
GBA,3.505978584289551,361.9951791677954,1269.1473457783497,105.53668655062033,20.98381213721133
GBA,2.910658597946167,19.501994958988526,56.76364930448276,105.53668672110408,20.984012882693175
GBA,1.7950878143310547,72.36774908114614,129.90646452613282,105.5373758744155,20.984020578977038
GBA,3.7601747512817383,2913.85699772928,10956.611511707248,105.53711538293983,20.984055625157712
GBA,4.048624038696289,40.2988413444059,163.1548577985696,105.53587070609767,20.98288162833268
GBA,4.752278804779053,104.58296559054308,497.00741071687486,105.53494427876035,20.98290020616323
GBA,3.099421739578247,69.84814491979765,216.48885883363272,105.5353009624904,20.98297570561258
GBA,4.289829730987549,25.82436853315501,110.78214391750768,105.53510707770668,20.982976826960776
GBA,4.639452934265137,60.08702686954689,278.77093312118745,105.53525236773312,20.983566351015373
