source,height_m,footprint_area_m2,volume_m3,centroid_lon,centroid_lat
OBM,4.5,36.97905362570249,166.4057413156612,105.56741427564911,20.996064820397333
OBM,4.5,30.261156682102314,136.17520506946042,105.56731348198643,20.996065401240276
OBM,4.5,88.29502498009984,397.32761241044926,105.5674748040419,20.996093309000695
OBM,4.5,109.35828634678151,492.1122885605168,105.56721141963138,20.99611255268388
OBM,4.5,74.86667180110291,336.9000231049631,105.56754518761038,20.996152877069417
OBM,4.5,77.40753660443349,348.3339147199507,105.56724288256613,20.9961639913966
OBM,4.5,81.80817280025272,368.1367776011372,105.56729221111277,20.99618982212185
OBM,4.5,47.15698286477925,212.20642289150663,105.56647930017785,20.995294381843586
OBM,3.0,18.05780880611123,54.17342641833369,105.56611680871049,20.99686438918089
OBM,3.0,39.361899470222944,118.08569841066884,105.56576357257165,20.996898162215025
OBM,3.0,47.34752838680294,142.04258516040883,105.56604651532977,20.99691842371708
OBM,3.0,144.43565763479918,433.3069729043975,105.56619446518013,20.996920803786097
OBM,3.0,17.098286751256243,51.29486025376873,105.56579260303415,20.996936770085437
OBM,3.0,33.14982976892376,99.44948930677128,105.56570241056212,20.996961155769203
OBM,3.0,22.367749334043655,67.10324800213097,105.56606054193338,20.996984049624533
OBM,4.5,24.825237537765034,111.71356891994265,105.56596613870155,20.997016209798144
OBM,4.5,38.152904813653194,171.68807166143938,105.56571737949947,20.997045671600517
OBM,4.5,26.910895396767785,121.09902928545503,105.5679216761921,20.996137896087102
OBM,4.5,18.649527116973722,83.92287202638175,105.56766459815678,20.996151100827035
OBM,3.0,21.21711218115841,63.651336543475225,105.56805687130864,20.996161733451828
OBM,6.0,23.738284012252645,142.42970407351586,105.56797769995595,20.996177588581784
OBM,4.5,22.612004247185933,101.75401911233669,105.56771102012071,20.996181670881295
OBM,4.5,90.12206565340392,405.5492954403177,105.56779422551675,20.996194322258273
OBM,6.0,114.99937381357603,689.9962428814562,105.56789604646977,20.9961968346555
OBM,6.0,27.51196191674183,165.07177150045098,105.56801532733772,20.99620149577619
OBM,4.5,41.07117181294475,184.82027315825135,105.56772162337161,20.99625042340996
OBM,4.5,30.031193624480647,135.14037131016292,105.56768343249942,20.9962698375971
OBM,4.5,51.05204968785734,229.73422359535803,105.57001051227974,20.995823774568617
OBM,4.5,21.361967187231045,96.1288523425397,105.56935202197126,20.995850599437357
OBM,4.5,47.03703657333412,211.66666458000356,105.56952700000411,20.99585614999774
OBM,4.5,18.182182041479876,81.81981918665944,105.56945021748605,20.995858491043915
OBM,4.5,68.12392844585969,306.55767800636863,105.5701187915035,20.995897665463893
OBM,6.0,29.956792179965134,179.7407530797908,105.5701927460349,20.99599680698987
OBM,6.0,91.56195825105557,549.3717495063335,105.57003272949643,20.996065554633738
OBM,6.0,24.87427844050667,149.24567064304003,105.5699517022391,20.996134852628607
OBM,6.0,28.215960093550912,169.29576056130549,105.57004552068827,20.996137982187516
OBM,6.0,36.52632417130958,219.1579450278575,105.57013445566476,20.996148369893103
OBM,4.5,12.17698018271308,54.79641082220886,105.56925280250931,20.995650087978238
OBM,4.5,189.82995950317698,854.2348177642964,105.56889218942446,20.995683920638072
OBM,4.5,15.878413843235517,71.45286229455982,105.56925030656404,20.995692879032433
OBM,4.5,147.68734728875572,664.5930627994007,105.5688425666736,20.995742234131473
OBM,4.5,106.08151685006854,477.3668258253084,105.56920862968165,20.995746997103414
OBM,4.5,34.70092816891813,156.1541767601316,105.56933276093783,20.995758110703665
OBM,4.5,38.41945983269392,172.88756924712263,105.56895846990223,20.995769922055246
OBM,4.5,19.661042381662796,88.47469071748259,105.5692527485028,20.995842511010036
OBM,4.5,60.23403761774392,271.0531692798477,105.56872060395354,20.996273932128783
OBM,4.5,24.157213511884933,108.7074608034822,105.56878103095613,20.99629628365203
OBM,6.0,50.47002430244635,302.8201458146781,105.57041629797237,20.996047606577253
OBM,6.0,14.424868760067714,86.54921256040629,105.5705310797412,20.996063233636136
OBM,6.0,25.74088669660511,154.44532017963064,105.57032507055331,20.996062676696628
OBM,6.0,84.71290603080138,508.27743618480827,105.57050508308525,20.99610402319235
OBM,6.0,61.07987654162993,366.4792592497796,105.57037142543702,20.99611003523505
OBM,6.0,55.596084518695555,333.5765071121733,105.5702995670697,20.99613022170572
OBM,6.0,21.750429795000848,130.50257877000507,105.57059306245088,20.996129236815165
OBM,6.0,67.03526025990327,402.2115615594196,105.57055015922707,20.9961788908213
OBM,6.0,89.48766252260586,536.9259751356351,105.57040873961138,20.996189540773095
OBM,6.0,12.856432988921366,77.13859793352819,105.56994107219217,20.99616811925139
OBM,6.0,59.755111440944205,358.53066864566523,105.57018164087155,20.99618823754137
OBM,6.0,85.87864096251238,515.2718457750743,105.57002710488001,20.996188510765116
OBM,6.0,19.720151851533565,118.32091110920139,105.57012722256957,20.99621264862785
OBM,6.0,74.55251123454092,447.31506740724546,105.57022986622952,20.996242572218268
OBM,4.5,26.94710642313578,121.261978904111,105.57011794011015,20.99624299237045
OBM,6.0,92.04617992066085,552.2770795239651,105.57000028470138,20.996260188472515
OBM,6.0,32.37370085810891,194.24220514865345,105.57008392609448,20.996275703279665
OBM,4.5,42.14747683475105,189.66364575637974,105.57013524707104,20.996303844801627
OBM,6.0,32.61770677016202,195.70624062097215,105.5700077905707,20.996352535084373
OBM,4.5,23.241606197959914,104.58722789081962,105.57045911708879,20.99625399140187
OBM,6.0,202.8468772222832,1217.0812633336993,105.57059843890633,20.996261416129567
OBM,6.0,115.39593896442854,692.3756337865713,105.57071762835443,20.996290304719206
OBM,6.0,80.61017146404652,483.6610287842791,105.57031625039276,20.996290906835522
OBM,6.0,58.29090838564095,349.7454503138457,105.57058609928481,20.99634589926546
OBM,6.0,90.08484268492813,540.5090561095687,105.57028066901245,20.996352953787866
OBM,6.0,183.2133923251022,1099.2803539506133,105.5708007917096,20.996425843525273
OBM,6.0,34.087312221514,204.52387332908398,105.57085567736458,20.996483163215938
OBM,4.5,55.12487582818107,248.0619412268148,105.57058740391864,20.996512066562534
OBM,6.0,31.167061115959516,187.0023666957571,105.57090215000031,20.996518150001332
OBM,4.5,24.218313171759906,108.98240927291958,105.57064212341314,20.996555162348532
OBM,6.0,40.458882227812786,242.75329336687673,105.5709605909221,20.996558603646506
OBM,6.0,72.61309093891172,435.6785456334703,105.57085238788821,20.996560506050606
OBM,6.0,8.673361425872752,52.04016855523651,105.57091591529152,20.996569851343754
OBM,6.0,576.6021492784655,3459.612895670793,105.57030275392458,20.996569785177414
OBM,6.0,117.1388492803251,702.8330956819507,105.57099137741471,20.996601861273806
OBM,4.5,24.384740409967083,109.73133184485188,105.5707143727752,20.996612968333423
OBM,6.0,88.08018966714877,528.4811380028926,105.57103102528379,20.996643148130147
OBM,4.5,141.9256602461947,638.6654711078761,105.57075308382502,20.99670083644556
OBM,4.5,37.25920105919453,167.6664047663754,105.57081666271954,20.996751687374786
OBM,6.0,42.09605340565541,252.57632043393247,105.5699260407445,20.996354381658993
OBM,4.5,63.38207664974695,285.2193449238613,105.5701948986014,20.996363965632447
