xy_id,ix,iy,iz,x_from_sw_m,y_from_sw_m,z_center_msl_m,z_bottom_msl_m,z_top_msl_m,terrain_msl_m,powerline_kind_in_xy,powerline_height_reference_used,topo_burn_top_msl_m,powerline_line_height_agl_m,powerline_line_base_msl_m,powerline_line_effective_base_msl_m,powerline_line_top_msl_m,powerline_pole_height_agl_m,powerline_pole_base_msl_m,powerline_pole_effective_base_msl_m,powerline_pole_top_msl_m,z_plot_bottom_msl_m,z_plot_top_msl_m,powerline_plot_kind,powerline_plot_height_agl_m,gx,gy,gz,burn_display_class,_use_true_xy_cell_size,plot_burn_powerline,plot_burn_building,plot_burn_topo,plot_burn_any,z_plot_bottom_agl_m,z_plot_top_agl_m
11370,106,28,8,5325.0,1425.0,42.5,40.0,45.0,11.439452171325684,line+pole,AGL,15.0,35.0,43.939452171325684,43.939452171325684,48.939452171325684,35.0,11.439452171325684,15.0,46.439452171325684,43.939452171325684,45.0,line-air strand/cable,35.0,106,28,8,powerline,True,True,False,False,True,32.5,33.560547828674316
11370,106,28,9,5325.0,1425.0,47.5,45.0,50.0,11.439452171325684,line+pole,AGL,15.0,35.0,43.939452171325684,43.939452171325684,48.939452171325684,35.0,11.439452171325684,15.0,46.439452171325684,45.0,48.939452171325684,line-air strand/cable,35.0,106,28,9,powerline,True,True,False,False,True,33.560547828674316,37.5
11371,106,29,9,5325.0,1475.0,47.5,45.0,50.0,12.55371379852295,line,AGL,15.0,35.0,45.05371379852295,45.05371379852295,50.05371379852295,0.0,12.55371379852295,15.0,12.55371379852295,45.05371379852295,50.0,line-air strand/cable,35.0,106,29,9,powerline,True,True,False,False,True,32.5,37.44628620147705
11371,106,29,10,5325.0,1475.0,52.5,50.0,55.0,12.55371379852295,line,AGL,15.0,35.0,45.05371379852295,45.05371379852295,50.05371379852295,0.0,12.55371379852295,15.0,12.55371379852295,50.0,50.05371379852295,line-air strand/cable,35.0,106,29,10,powerline,True,True,False,False,True,37.44628620147705,37.5
11372,106,30,9,5325.0,1525.0,47.5,45.0,50.0,16.819612503051758,line+pole,AGL,20.0,35.0,49.31961250305176,49.31961250305176,54.31961250305176,35.0,16.819612503051758,20.0,51.81961250305176,49.31961250305176,50.0,line-air strand/cable,35.0,106,30,9,powerline,True,True,False,False,True,32.5,33.18038749694824
11372,106,30,10,5325.0,1525.0,52.5,50.0,55.0,16.819612503051758,line+pole,AGL,20.0,35.0,49.31961250305176,49.31961250305176,54.31961250305176,35.0,16.819612503051758,20.0,51.81961250305176,50.0,54.31961250305176,line-air strand/cable,35.0,106,30,10,powerline,True,True,False,False,True,33.18038749694824,37.5
11373,106,31,9,5325.0,1575.0,47.5,45.0,50.0,16.031654357910156,line,AGL,20.0,35.0,48.531654357910156,48.531654357910156,53.531654357910156,0.0,16.031654357910156,20.0,16.031654357910156,48.531654357910156,50.0,line-air strand/cable,35.0,106,31,9,powerline,True,True,False,False,True,32.5,33.968345642089844
11373,106,31,10,5325.0,1575.0,52.5,50.0,55.0,16.031654357910156,line,AGL,20.0,35.0,48.531654357910156,48.531654357910156,53.531654357910156,0.0,16.031654357910156,20.0,16.031654357910156,50.0,53.531654357910156,line-air strand/cable,35.0,106,31,10,powerline,True,True,False,False,True,33.968345642089844,37.5
11374,106,32,9,5325.0,1625.0,47.5,45.0,50.0,13.272283554077148,line+pole,AGL,15.0,35.0,45.77228355407715,45.77228355407715,50.77228355407715,35.0,13.272283554077148,15.0,48.27228355407715,45.77228355407715,50.0,line-air strand/cable,35.0,106,32,9,powerline,True,True,False,False,True,32.5,36.72771644592285
11374,106,32,10,5325.0,1625.0,52.5,50.0,55.0,13.272283554077148,line+pole,AGL,15.0,35.0,45.77228355407715,45.77228355407715,50.77228355407715,35.0,13.272283554077148,15.0,48.27228355407715,50.0,50.77228355407715,line-air strand/cable,35.0,106,32,10,powerline,True,True,False,False,True,36.72771644592285,37.5
11375,106,33,9,5325.0,1675.0,47.5,45.0,50.0,12.99123477935791,line,AGL,15.0,35.0,45.49123477935791,45.49123477935791,50.49123477935791,0.0,12.99123477935791,15.0,12.99123477935791,45.49123477935791,50.0,line-air strand/cable,35.0,106,33,9,powerline,True,True,False,False,True,32.5,37.00876522064209
11375,106,33,10,5325.0,1675.0,52.5,50.0,55.0,12.99123477935791,line,AGL,15.0,35.0,45.49123477935791,45.49123477935791,50.49123477935791,0.0,12.99123477935791,15.0,12.99123477935791,50.0,50.49123477935791,line-air strand/cable,35.0,106,33,10,powerline,True,True,False,False,True,37.00876522064209,37.5
11376,106,34,8,5325.0,1725.0,42.5,40.0,45.0,11.139739990234375,line+pole,AGL,15.0,35.0,43.639739990234375,43.639739990234375,48.639739990234375,35.0,11.139739990234375,15.0,46.139739990234375,43.639739990234375,45.0,line-air strand/cable,35.0,106,34,8,powerline,True,True,False,False,True,32.5,33.860260009765625
11376,106,34,9,5325.0,1725.0,47.5,45.0,50.0,11.139739990234375,line+pole,AGL,15.0,35.0,43.639739990234375,43.639739990234375,48.639739990234375,35.0,11.139739990234375,15.0,46.139739990234375,45.0,48.639739990234375,line-air strand/cable,35.0,106,34,9,powerline,True,True,False,False,True,33.860260009765625,37.5
11377,106,35,8,5325.0,1775.0,42.5,40.0,45.0,9.923674583435059,line,AGL,10.0,35.0,42.42367458343506,42.42367458343506,47.42367458343506,0.0,9.923674583435059,10.0,9.923674583435059,42.42367458343506,45.0,line-air strand/cable,35.0,106,35,8,powerline,True,True,False,False,True,32.5,35.07632541656494
11377,106,35,9,5325.0,1775.0,47.5,45.0,50.0,9.923674583435059,line,AGL,10.0,35.0,42.42367458343506,42.42367458343506,47.42367458343506,0.0,9.923674583435059,10.0,9.923674583435059,45.0,47.42367458343506,line-air strand/cable,35.0,106,35,9,powerline,True,True,False,False,True,35.07632541656494,37.5
11378,106,36,8,5325.0,1825.0,42.5,40.0,45.0,9.741406440734863,line,AGL,10.0,35.0,42.24140644073486,42.24140644073486,47.24140644073486,0.0,9.741406440734863,10.0,9.741406440734863,42.24140644073486,45.0,line-air strand/cable,35.0,106,36,8,powerline,True,True,False,False,True,32.5,35.25859355926514
11378,106,36,9,5325.0,1825.0,47.5,45.0,50.0,9.741406440734863,line,AGL,10.0,35.0,42.24140644073486,42.24140644073486,47.24140644073486,0.0,9.741406440734863,10.0,9.741406440734863,45.0,47.24140644073486,line-air strand/cable,35.0,106,36,9,powerline,True,True,False,False,True,35.25859355926514,37.5
11379,106,37,8,5325.0,1875.0,42.5,40.0,45.0,10.116191864013672,line,AGL,15.0,35.0,42.61619186401367,42.61619186401367,47.61619186401367,0.0,10.116191864013672,15.0,10.116191864013672,42.61619186401367,45.0,line-air strand/cable,35.0,106,37,8,powerline,True,True,False,False,True,32.5,34.88380813598633
11379,106,37,9,5325.0,1875.0,47.5,45.0,50.0,10.116191864013672,line,AGL,15.0,35.0,42.61619186401367,42.61619186401367,47.61619186401367,0.0,10.116191864013672,15.0,10.116191864013672,45.0,47.61619186401367,line-air strand/cable,35.0,106,37,9,powerline,True,True,False,False,True,34.88380813598633,37.5
11391,106,49,8,5325.0,2475.0,42.5,40.0,45.0,11.62717342376709,line,AGL,15.0,35.0,44.12717342376709,44.12717342376709,49.12717342376709,0.0,11.62717342376709,15.0,11.62717342376709,44.12717342376709,45.0,line-air strand/cable,35.0,106,49,8,powerline,True,True,False,False,True,32.5,33.37282657623291
11391,106,49,9,5325.0,2475.0,47.5,45.0,50.0,11.62717342376709,line,AGL,15.0,35.0,44.12717342376709,44.12717342376709,49.12717342376709,0.0,11.62717342376709,15.0,11.62717342376709,45.0,49.12717342376709,line-air strand/cable,35.0,106,49,9,powerline,True,True,False,False,True,33.37282657623291,37.5
11392,106,50,8,5325.0,2525.0,42.5,40.0,45.0,9.483946800231934,line,AGL,10.0,35.0,41.983946800231934,41.983946800231934,46.983946800231934,0.0,9.483946800231934,10.0,9.483946800231934,41.983946800231934,45.0,line-air strand/cable,35.0,106,50,8,powerline,True,True,False,False,True,32.5,35.516053199768066
11392,106,50,9,5325.0,2525.0,47.5,45.0,50.0,9.483946800231934,line,AGL,10.0,35.0,41.983946800231934,41.983946800231934,46.983946800231934,0.0,9.483946800231934,10.0,9.483946800231934,45.0,46.983946800231934,line-air strand/cable,35.0,106,50,9,powerline,True,True,False,False,True,35.516053199768066,37.5
11393,106,51,9,5325.0,2575.0,47.5,45.0,50.0,17.246639251708984,line,AGL,20.0,35.0,49.746639251708984,49.746639251708984,54.746639251708984,0.0,17.246639251708984,20.0,17.246639251708984,49.746639251708984,50.0,line-air strand/cable,35.0,106,51,9,powerline,True,True,False,False,True,32.5,32.753360748291016
11393,106,51,10,5325.0,2575.0,52.5,50.0,55.0,17.246639251708984,line,AGL,20.0,35.0,49.746639251708984,49.746639251708984,54.746639251708984,0.0,17.246639251708984,20.0,17.246639251708984,50.0,54.746639251708984,line-air strand/cable,35.0,106,51,10,powerline,True,True,False,False,True,32.753360748291016,37.5
11394,106,52,8,5325.0,2625.0,42.5,40.0,45.0,8.437769889831543,line,AGL,10.0,35.0,40.93776988983154,40.93776988983154,45.93776988983154,0.0,8.437769889831543,10.0,8.437769889831543,40.93776988983154,45.0,line-air strand/cable,35.0,106,52,8,powerline,True,True,False,False,True,32.5,36.56223011016846
11394,106,52,9,5325.0,2625.0,47.5,45.0,50.0,8.437769889831543,line,AGL,10.0,35.0,40.93776988983154,40.93776988983154,45.93776988983154,0.0,8.437769889831543,10.0,8.437769889831543,45.0,45.93776988983154,line-air strand/cable,35.0,106,52,9,powerline,True,True,False,False,True,36.56223011016846,37.5
11395,106,53,7,5325.0,2675.0,37.5,35.0,40.0,6.8434038162231445,line+pole,AGL,10.0,35.0,39.343403816223145,39.343403816223145,44.343403816223145,35.0,6.8434038162231445,10.0,41.843403816223145,39.343403816223145,40.0,line-air strand/cable,35.0,106,53,7,powerline,True,True,False,False,True,32.5,33.156596183776855
11395,106,53,8,5325.0,2675.0,42.5,40.0,45.0,6.8434038162231445,line+pole,AGL,10.0,35.0,39.343403816223145,39.343403816223145,44.343403816223145,35.0,6.8434038162231445,10.0,41.843403816223145,40.0,44.343403816223145,line-air strand/cable,35.0,106,53,8,powerline,True,True,False,False,True,33.156596183776855,37.5
11396,106,54,7,5325.0,2725.0,37.5,35.0,40.0,6.0,line,AGL,10.0,35.0,38.5,38.5,43.5,0.0,6.0,10.0,6.0,38.5,40.0,line-air strand/cable,35.0,106,54,7,powerline,True,True,False,False,True,32.5,34.0
11396,106,54,8,5325.0,2725.0,42.5,40.0,45.0,6.0,line,AGL,10.0,35.0,38.5,38.5,43.5,0.0,6.0,10.0,6.0,40.0,43.5,line-air strand/cable,35.0,106,54,8,powerline,True,True,False,False,True,34.0,37.5
11397,106,55,7,5325.0,2775.0,37.5,35.0,40.0,6.0,line,AGL,10.0,35.0,38.5,38.5,43.5,0.0,6.0,10.0,6.0,38.5,40.0,line-air strand/cable,35.0,106,55,7,powerline,True,True,False,False,True,32.5,34.0
11397,106,55,8,5325.0,2775.0,42.5,40.0,45.0,6.0,line,AGL,10.0,35.0,38.5,38.5,43.5,0.0,6.0,10.0,6.0,40.0,43.5,line-air strand/cable,35.0,106,55,8,powerline,True,True,False,False,True,34.0,37.5
11398,106,56,8,5325.0,2825.0,42.5,40.0,45.0,10.502707481384277,line+pole,AGL,15.0,35.0,43.00270748138428,43.00270748138428,48.00270748138428,35.0,10.502707481384277,15.0,45.50270748138428,43.00270748138428,45.0,line-air strand/cable,35.0,106,56,8,powerline,True,True,False,False,True,32.5,34.49729251861572
11398,106,56,9,5325.0,2825.0,47.5,45.0,50.0,10.502707481384277,line+pole,AGL,15.0,35.0,43.00270748138428,43.00270748138428,48.00270748138428,35.0,10.502707481384277,15.0,45.50270748138428,45.0,48.00270748138428,line-air strand/cable,35.0,106,56,9,powerline,True,True,False,False,True,34.49729251861572,37.5
11399,106,57,9,5325.0,2875.0,47.5,45.0,50.0,16.18824577331543,line,AGL,20.0,35.0,48.68824577331543,48.68824577331543,53.68824577331543,0.0,16.18824577331543,20.0,16.18824577331543,48.68824577331543,50.0,line-air strand/cable,35.0,106,57,9,powerline,True,True,False,False,True,32.5,33.81175422668457
11399,106,57,10,5325.0,2875.0,52.5,50.0,55.0,16.18824577331543,line,AGL,20.0,35.0,48.68824577331543,48.68824577331543,53.68824577331543,0.0,16.18824577331543,20.0,16.18824577331543,50.0,53.68824577331543,line-air strand/cable,35.0,106,57,10,powerline,True,True,False,False,True,33.81175422668457,37.5
11419,106,77,8,5325.0,3875.0,42.5,40.0,45.0,8.747154235839844,line,AGL,10.0,35.0,41.247154235839844,41.247154235839844,46.247154235839844,0.0,8.747154235839844,10.0,8.747154235839844,41.247154235839844,45.0,line-air strand/cable,35.0,106,77,8,powerline,True,True,False,False,True,32.5,36.252845764160156
11419,106,77,9,5325.0,3875.0,47.5,45.0,50.0,8.747154235839844,line,AGL,10.0,35.0,41.247154235839844,41.247154235839844,46.247154235839844,0.0,8.747154235839844,10.0,8.747154235839844,45.0,46.247154235839844,line-air strand/cable,35.0,106,77,9,powerline,True,True,False,False,True,36.252845764160156,37.5
11420,106,78,8,5325.0,3925.0,42.5,40.0,45.0,11.674257278442383,line,AGL,15.0,35.0,44.17425727844238,44.17425727844238,49.17425727844238,0.0,11.674257278442383,15.0,11.674257278442383,44.17425727844238,45.0,line-air strand/cable,35.0,106,78,8,powerline,True,True,False,False,True,32.5,33.32574272155762
11420,106,78,9,5325.0,3925.0,47.5,45.0,50.0,11.674257278442383,line,AGL,15.0,35.0,44.17425727844238,44.17425727844238,49.17425727844238,0.0,11.674257278442383,15.0,11.674257278442383,45.0,49.17425727844238,line-air strand/cable,35.0,106,78,9,powerline,True,True,False,False,True,33.32574272155762,37.5
11421,106,79,9,5325.0,3975.0,47.5,45.0,50.0,12.739384651184082,line,AGL,15.0,35.0,45.23938465118408,45.23938465118408,50.23938465118408,0.0,12.739384651184082,15.0,12.739384651184082,45.23938465118408,50.0,line-air strand/cable,35.0,106,79,9,powerline,True,True,False,False,True,32.5,37.26061534881592
11421,106,79,10,5325.0,3975.0,52.5,50.0,55.0,12.739384651184082,line,AGL,15.0,35.0,45.23938465118408,45.23938465118408,50.23938465118408,0.0,12.739384651184082,15.0,12.739384651184082,50.0,50.23938465118408,line-air strand/cable,35.0,106,79,10,powerline,True,True,False,False,True,37.26061534881592,37.5
11422,106,80,8,5325.0,4025.0,42.5,40.0,45.0,9.682538986206055,line,AGL,10.0,35.0,42.182538986206055,42.182538986206055,47.182538986206055,0.0,9.682538986206055,10.0,9.682538986206055,42.182538986206055,45.0,line-air strand/cable,35.0,106,80,8,powerline,True,True,False,False,True,32.5,35.317461013793945
11422,106,80,9,5325.0,4025.0,47.5,45.0,50.0,9.682538986206055,line,AGL,10.0,35.0,42.182538986206055,42.182538986206055,47.182538986206055,0.0,9.682538986206055,10.0,9.682538986206055,45.0,47.182538986206055,line-air strand/cable,35.0,106,80,9,powerline,True,True,False,False,True,35.317461013793945,37.5
11423,106,81,8,5325.0,4075.0,42.5,40.0,45.0,8.47472095489502,line,AGL,10.0,35.0,40.97472095489502,40.97472095489502,45.97472095489502,0.0,8.47472095489502,10.0,8.47472095489502,40.97472095489502,45.0,line-air strand/cable,35.0,106,81,8,powerline,True,True,False,False,True,32.5,36.52527904510498
11423,106,81,9,5325.0,4075.0,47.5,45.0,50.0,8.47472095489502,line,AGL,10.0,35.0,40.97472095489502,40.97472095489502,45.97472095489502,0.0,8.47472095489502,10.0,8.47472095489502,45.0,45.97472095489502,line-air strand/cable,35.0,106,81,9,powerline,True,True,False,False,True,36.52527904510498,37.5
11424,106,82,8,5325.0,4125.0,42.5,40.0,45.0,8.675928115844727,line,AGL,10.0,35.0,41.17592811584473,41.17592811584473,46.17592811584473,0.0,8.675928115844727,10.0,8.675928115844727,41.17592811584473,45.0,line-air strand/cable,35.0,106,82,8,powerline,True,True,False,False,True,32.5,36.32407188415527
11424,106,82,9,5325.0,4125.0,47.5,45.0,50.0,8.675928115844727,line,AGL,10.0,35.0,41.17592811584473,41.17592811584473,46.17592811584473,0.0,8.675928115844727,10.0,8.675928115844727,45.0,46.17592811584473,line-air strand/cable,35.0,106,82,9,powerline,True,True,False,False,True,36.32407188415527,37.5
11425,106,83,8,5325.0,4175.0,42.5,40.0,45.0,8.974035263061523,line+pole,AGL,10.0,35.0,41.47403526306152,41.47403526306152,46.47403526306152,35.0,8.974035263061523,10.0,43.97403526306152,41.47403526306152,45.0,line-air strand/cable,35.0,106,83,8,powerline,True,True,False,False,True,32.5,36.02596473693848
11425,106,83,9,5325.0,4175.0,47.5,45.0,50.0,8.974035263061523,line+pole,AGL,10.0,35.0,41.47403526306152,41.47403526306152,46.47403526306152,35.0,8.974035263061523,10.0,43.97403526306152,45.0,46.47403526306152,line-air strand/cable,35.0,106,83,9,powerline,True,True,False,False,True,36.02596473693848,37.5
11426,106,84,8,5325.0,4225.0,42.5,40.0,45.0,10.386115074157715,line,AGL,15.0,35.0,42.886115074157715,42.886115074157715,47.886115074157715,0.0,10.386115074157715,15.0,10.386115074157715,42.886115074157715,45.0,line-air strand/cable,35.0,106,84,8,powerline,True,True,False,False,True,32.5,34.613884925842285
11426,106,84,9,5325.0,4225.0,47.5,45.0,50.0,10.386115074157715,line,AGL,15.0,35.0,42.886115074157715,42.886115074157715,47.886115074157715,0.0,10.386115074157715,15.0,10.386115074157715,45.0,47.886115074157715,line-air strand/cable,35.0,106,84,9,powerline,True,True,False,False,True,34.613884925842285,37.5
11427,106,85,8,5325.0,4275.0,42.5,40.0,45.0,8.698147773742676,line,AGL,10.0,35.0,41.198147773742676,41.198147773742676,46.198147773742676,0.0,8.698147773742676,10.0,8.698147773742676,41.198147773742676,45.0,line-air strand/cable,35.0,106,85,8,powerline,True,True,False,False,True,32.5,36.301852226257324
11427,106,85,9,5325.0,4275.0,47.5,45.0,50.0,8.698147773742676,line,AGL,10.0,35.0,41.198147773742676,41.198147773742676,46.198147773742676,0.0,8.698147773742676,10.0,8.698147773742676,45.0,46.198147773742676,line-air strand/cable,35.0,106,85,9,powerline,True,True,False,False,True,36.301852226257324,37.5
11428,106,86,8,5325.0,4325.0,42.5,40.0,45.0,8.403082847595215,line+pole,AGL,10.0,35.0,40.903082847595215,40.903082847595215,45.903082847595215,35.0,8.403082847595215,10.0,43.403082847595215,40.903082847595215,45.0,line-air strand/cable,35.0,106,86,8,powerline,True,True,False,False,True,32.5,36.596917152404785
11428,106,86,9,5325.0,4325.0,47.5,45.0,50.0,8.403082847595215,line+pole,AGL,10.0,35.0,40.903082847595215,40.903082847595215,45.903082847595215,35.0,8.403082847595215,10.0,43.403082847595215,45.0,45.903082847595215,line-air strand/cable,35.0,106,86,9,powerline,True,True,False,False,True,36.596917152404785,37.5
11429,106,87,8,5325.0,4375.0,42.5,40.0,45.0,10.238080024719238,line,AGL,15.0,35.0,42.73808002471924,42.73808002471924,47.73808002471924,0.0,10.238080024719238,15.0,10.238080024719238,42.73808002471924,45.0,line-air strand/cable,35.0,106,87,8,powerline,True,True,False,False,True,32.5,34.76191997528076
11429,106,87,9,5325.0,4375.0,47.5,45.0,50.0,10.238080024719238,line,AGL,15.0,35.0,42.73808002471924,42.73808002471924,47.73808002471924,0.0,10.238080024719238,15.0,10.238080024719238,45.0,47.73808002471924,line-air strand/cable,35.0,106,87,9,powerline,True,True,False,False,True,34.76191997528076,37.5
11430,106,88,8,5325.0,4425.0,42.5,40.0,45.0,8.807073593139648,line,AGL,10.0,35.0,41.30707359313965,41.30707359313965,46.30707359313965,0.0,8.807073593139648,10.0,8.807073593139648,41.30707359313965,45.0,line-air strand/cable,35.0,106,88,8,powerline,True,True,False,False,True,32.5,36.19292640686035
11430,106,88,9,5325.0,4425.0,47.5,45.0,50.0,8.807073593139648,line,AGL,10.0,35.0,41.30707359313965,41.30707359313965,46.30707359313965,0.0,8.807073593139648,10.0,8.807073593139648,45.0,46.30707359313965,line-air strand/cable,35.0,106,88,9,powerline,True,True,False,False,True,36.19292640686035,37.5
11431,106,89,8,5325.0,4475.0,42.5,40.0,45.0,8.5152587890625,line,AGL,10.0,35.0,41.0152587890625,41.0152587890625,46.0152587890625,0.0,8.5152587890625,10.0,8.5152587890625,41.0152587890625,45.0,line-air strand/cable,35.0,106,89,8,powerline,True,True,False,False,True,32.5,36.4847412109375
11431,106,89,9,5325.0,4475.0,47.5,45.0,50.0,8.5152587890625,line,AGL,10.0,35.0,41.0152587890625,41.0152587890625,46.0152587890625,0.0,8.5152587890625,10.0,8.5152587890625,45.0,46.0152587890625,line-air strand/cable,35.0,106,89,9,powerline,True,True,False,False,True,36.4847412109375,37.5
11432,106,90,8,5325.0,4525.0,42.5,40.0,45.0,8.61430835723877,line,AGL,10.0,35.0,41.11430835723877,41.11430835723877,46.11430835723877,0.0,8.61430835723877,10.0,8.61430835723877,41.11430835723877,45.0,line-air strand/cable,35.0,106,90,8,powerline,True,True,False,False,True,32.5,36.38569164276123
11432,106,90,9,5325.0,4525.0,47.5,45.0,50.0,8.61430835723877,line,AGL,10.0,35.0,41.11430835723877,41.11430835723877,46.11430835723877,0.0,8.61430835723877,10.0,8.61430835723877,45.0,46.11430835723877,line-air strand/cable,35.0,106,90,9,powerline,True,True,False,False,True,36.38569164276123,37.5
11433,106,91,8,5325.0,4575.0,42.5,40.0,45.0,8.13230037689209,line+pole,AGL,10.0,35.0,40.63230037689209,40.63230037689209,45.63230037689209,35.0,8.13230037689209,10.0,43.13230037689209,40.63230037689209,45.0,line-air strand/cable,35.0,106,91,8,powerline,True,True,False,False,True,32.5,36.86769962310791
11433,106,91,9,5325.0,4575.0,47.5,45.0,50.0,8.13230037689209,line+pole,AGL,10.0,35.0,40.63230037689209,40.63230037689209,45.63230037689209,35.0,8.13230037689209,10.0,43.13230037689209,45.0,45.63230037689209,line-air strand/cable,35.0,106,91,9,powerline,True,True,False,False,True,36.86769962310791,37.5
11434,106,92,8,5325.0,4625.0,42.5,40.0,45.0,8.756707191467285,line,AGL,10.0,35.0,41.256707191467285,41.256707191467285,46.256707191467285,0.0,8.756707191467285,10.0,8.756707191467285,41.256707191467285,45.0,line-air strand/cable,35.0,106,92,8,powerline,True,True,False,False,True,32.5,36.243292808532715
11434,106,92,9,5325.0,4625.0,47.5,45.0,50.0,8.756707191467285,line,AGL,10.0,35.0,41.256707191467285,41.256707191467285,46.256707191467285,0.0,8.756707191467285,10.0,8.756707191467285,45.0,46.256707191467285,line-air strand/cable,35.0,106,92,9,powerline,True,True,False,False,True,36.243292808532715,37.5
11471,107,22,8,5375.0,1125.0,42.5,40.0,45.0,7.791848659515381,line,AGL,10.0,35.0,40.29184865951538,40.29184865951538,45.29184865951538,0.0,7.791848659515381,10.0,7.791848659515381,40.29184865951538,45.0,line-air strand/cable,35.0,107,22,8,powerline,True,True,False,False,True,32.5,37.20815134048462
11471,107,22,9,5375.0,1125.0,47.5,45.0,50.0,7.791848659515381,line,AGL,10.0,35.0,40.29184865951538,40.29184865951538,45.29184865951538,0.0,7.791848659515381,10.0,7.791848659515381,45.0,45.29184865951538,line-air strand/cable,35.0,107,22,9,powerline,True,True,False,False,True,37.20815134048462,37.5
11472,107,23,8,5375.0,1175.0,42.5,40.0,45.0,7.562439441680908,line,AGL,10.0,35.0,40.06243944168091,40.06243944168091,45.06243944168091,0.0,7.562439441680908,10.0,7.562439441680908,40.06243944168091,45.0,line-air strand/cable,35.0,107,23,8,powerline,True,True,False,False,True,32.5,37.43756055831909
11472,107,23,9,5375.0,1175.0,47.5,45.0,50.0,7.562439441680908,line,AGL,10.0,35.0,40.06243944168091,40.06243944168091,45.06243944168091,0.0,7.562439441680908,10.0,7.562439441680908,45.0,45.06243944168091,line-air strand/cable,35.0,107,23,9,powerline,True,True,False,False,True,37.43756055831909,37.5
11476,107,27,8,5375.0,1375.0,42.5,40.0,45.0,10.441544532775879,line,AGL,15.0,35.0,42.94154453277588,42.94154453277588,47.94154453277588,0.0,10.441544532775879,15.0,10.441544532775879,42.94154453277588,45.0,line-air strand/cable,35.0,107,27,8,powerline,True,True,False,False,True,32.5,34.55845546722412
11476,107,27,9,5375.0,1375.0,47.5,45.0,50.0,10.441544532775879,line,AGL,15.0,35.0,42.94154453277588,42.94154453277588,47.94154453277588,0.0,10.441544532775879,15.0,10.441544532775879,45.0,47.94154453277588,line-air strand/cable,35.0,107,27,9,powerline,True,True,False,False,True,34.55845546722412,37.5
11477,107,28,8,5375.0,1425.0,42.5,40.0,45.0,11.307960510253906,line+pole,AGL,15.0,35.0,43.807960510253906,43.807960510253906,48.807960510253906,35.0,11.307960510253906,15.0,46.307960510253906,43.807960510253906,45.0,line-air strand/cable,35.0,107,28,8,powerline,True,True,False,False,True,32.5,33.692039489746094
11477,107,28,9,5375.0,1425.0,47.5,45.0,50.0,11.307960510253906,line+pole,AGL,15.0,35.0,43.807960510253906,43.807960510253906,48.807960510253906,35.0,11.307960510253906,15.0,46.307960510253906,45.0,48.807960510253906,line-air strand/cable,35.0,107,28,9,powerline,True,True,False,False,True,33.692039489746094,37.5
11478,107,29,9,5375.0,1475.0,47.5,45.0,50.0,15.942964553833008,line,AGL,20.0,35.0,48.44296455383301,48.44296455383301,53.44296455383301,0.0,15.942964553833008,20.0,15.942964553833008,48.44296455383301,50.0,line-air strand/cable,35.0,107,29,9,powerline,True,True,False,False,True,32.5,34.05703544616699
11478,107,29,10,5375.0,1475.0,52.5,50.0,55.0,15.942964553833008,line,AGL,20.0,35.0,48.44296455383301,48.44296455383301,53.44296455383301,0.0,15.942964553833008,20.0,15.942964553833008,50.0,53.44296455383301,line-air strand/cable,35.0,107,29,10,powerline,True,True,False,False,True,34.05703544616699,37.5
11485,107,36,9,5375.0,1825.0,47.5,45.0,50.0,14.56555461883545,line,AGL,15.0,35.0,47.06555461883545,47.06555461883545,52.06555461883545,0.0,14.56555461883545,15.0,14.56555461883545,47.06555461883545,50.0,line-air strand/cable,35.0,107,36,9,powerline,True,True,False,False,True,32.5,35.43444538116455
11485,107,36,10,5375.0,1825.0,52.5,50.0,55.0,14.56555461883545,line,AGL,15.0,35.0,47.06555461883545,47.06555461883545,52.06555461883545,0.0,14.56555461883545,15.0,14.56555461883545,50.0,52.06555461883545,line-air strand/cable,35.0,107,36,10,powerline,True,True,False,False,True,35.43444538116455,37.5
11486,107,37,9,5375.0,1875.0,47.5,45.0,50.0,15.092178344726562,line+pole,AGL,20.0,35.0,47.59217834472656,47.59217834472656,52.59217834472656,35.0,15.092178344726562,20.0,50.09217834472656,47.59217834472656,50.0,line-air strand/cable,35.0,107,37,9,powerline,True,True,False,False,True,32.5,34.90782165527344
11486,107,37,10,5375.0,1875.0,52.5,50.0,55.0,15.092178344726562,line+pole,AGL,20.0,35.0,47.59217834472656,47.59217834472656,52.59217834472656,35.0,15.092178344726562,20.0,50.09217834472656,50.0,52.59217834472656,line-air strand/cable,35.0,107,37,10,powerline,True,True,False,False,True,34.90782165527344,37.5
11487,107,38,9,5375.0,1925.0,47.5,45.0,50.0,13.0654878616333,line,AGL,15.0,35.0,45.5654878616333,45.5654878616333,50.5654878616333,0.0,13.0654878616333,15.0,13.0654878616333,45.5654878616333,50.0,line-air strand/cable,35.0,107,38,9,powerline,True,True,False,False,True,32.5,36.9345121383667
11487,107,38,10,5375.0,1925.0,52.5,50.0,55.0,13.0654878616333,line,AGL,15.0,35.0,45.5654878616333,45.5654878616333,50.5654878616333,0.0,13.0654878616333,15.0,13.0654878616333,50.0,50.5654878616333,line-air strand/cable,35.0,107,38,10,powerline,True,True,False,False,True,36.9345121383667,37.5
