route_key,direction,dk_name,db_name,edge_seq,from_node_id,to_node_id,from_name,to_name,from_role,to_role,x1,y1,x2,y2,edge_distance_m,edge_cost,nofly_clearance_m,nearest_flz_distance_m,route_hit_density,is_outer_zone_edge
DK04_to_DB01_outer_backup,outer_backup,DK04,DB01,11,7321,4888,TN010,TN024,TN_major,TN_minor,2450.0,3600.0,2000.0,2400.0,1281.6005617976298,14.95856218257825,193.19985360230638,412.31056256176606,83.74074074074075,0
DK04_to_DB01_outer_backup,outer_backup,DK04,DB01,12,4888,2956,TN024,DB01,TN_minor,DB,2000.0,2400.0,1350.0,1450.0,1151.0864433221338,18.90380349348165,100.0,901.3878188659974,99.44,0
DK04_to_DB02_forward,forward,DK04,DB02,0,2329,5571,DK04,TN022,DK,TN_minor,300.0,1150.0,800.0,2750.0,1676.305461424021,1.3970893295592088,250.0,1991.2307751739877,72.54285714285714,0
DK04_to_DB02_forward,forward,DK04,DB02,1,5571,2956,TN022,DB01,TN_minor,DB,800.0,2750.0,1350.0,1450.0,1411.5594213493105,1.5961138889891842,92.60723449652265,1778.270880550417,77.1,0
DK04_to_DB02_forward,forward,DK04,DB02,2,2956,3709,DB01,TN011,DB,TN_major,1350.0,1450.0,3650.0,1800.0,2326.4780248263683,1.3541292885366498,87.31832980412916,150.0,46.6875,0
DK04_to_DB02_forward,forward,DK04,DB02,3,3709,2711,TN011,DB02,TN_major,DB,3650.0,1800.0,4250.0,1300.0,781.0249675906655,0.9216084199196015,172.86645857424165,115.2443057161611,83.11764705882354,0
DB02_to_DK04_backward,backward,DK04,DB02,0,2711,3709,DB02,TN011,DB,TN_major,4250.0,1300.0,3650.0,1800.0,781.0249675906655,0.9216084199196015,172.86645857424165,115.2443057161611,83.11764705882354,0
DB02_to_DK04_backward,backward,DK04,DB02,1,3709,2956,TN011,DB01,TN_major,DB,3650.0,1800.0,1350.0,1450.0,2326.4780248263683,1.3541292885366498,87.31832980412916,150.0,46.6875,0
DB02_to_DK04_backward,backward,DK04,DB02,2,2956,5571,DB01,TN022,DB,TN_minor,1350.0,1450.0,800.0,2750.0,1411.5594213493105,1.5961138889891842,92.60723449652265,1778.270880550417,77.1,0
DB02_to_DK04_backward,backward,DK04,DB02,3,5571,2329,TN022,DK04,TN_minor,DK,800.0,2750.0,300.0,1150.0,1676.305461424021,1.3970893295592088,250.0,1991.2307751739877,72.54285714285714,0
DK04_to_DB02_outer_backup,outer_backup,DK04,DB02,0,2329,3440,DK04,TN029,DK,TN_minor,300.0,1150.0,300.0,1700.0,550.0,13.951698049275244,450.0,2680.0186566514794,82.33333333333333,0
DK04_to_DB02_outer_backup,outer_backup,DK04,DB02,1,3440,4282,TN029,TN005,TN_minor,TN_major,300.0,1700.0,2000.0,2100.0,1746.424919657298,20.9402290982965,115.17511068997923,934.0770846134702,73.5,0
DK04_to_DB02_outer_backup,outer_backup,DK04,DB02,2,4282,8325,TN005,TN018,TN_major,TN_minor,2000.0,2100.0,2150.0,4100.0,2005.617112013158,12.351706431679057,258.5279565978371,207.33141987661878,114.0,0
DK04_to_DB02_outer_backup,outer_backup,DK04,DB02,3,8325,9510,TN018,TN013,TN_minor,TN_minor,2150.0,4100.0,800.0,4700.0,1477.3286702694156,1.3353887428987457,203.5313243704762,223.60679774997897,143.96774193548387,1
DK04_to_DB02_outer_backup,outer_backup,DK04,DB02,4,9510,8491,TN013,TN017,TN_minor,TN_minor,800.0,4700.0,350.0,4200.0,672.6812023536855,2.0319287867890115,111.57499537009511,1700.735135169495,173.66666666666666,1
DK04_to_DB02_outer_backup,outer_backup,DK04,DB02,5,8491,9510,TN017,TN013,TN_minor,TN_minor,350.0,4200.0,800.0,4700.0,672.6812023536855,2.0319287867890115,111.57499537009511,1700.735135169495,173.66666666666666,1
DK04_to_DB02_outer_backup,outer_backup,DK04,DB02,6,9510,8325,TN013,TN018,TN_minor,TN_minor,800.0,4700.0,2150.0,4100.0,1477.3286702694156,1.3353887428987457,203.5313243704762,223.60679774997897,143.96774193548387,1
