edge_id,u,v,u_name,v_name,u_role,v_role,x1,y1,x2,y2,distance_m,nofly_clearance_m,route_hit_density,nearest_flz_distance_m,emergency_support,is_tn_edge,is_flz_edge,u_is_outer_zone,v_is_outer_zone,is_outer_zone_edge,edge_cost,aco_initial_desirability,edge_cost_distance_component,edge_cost_density_component,edge_cost_clearance_risk_component,edge_cost_outer_zone_component
23,7213,6194,DK01,TN008,DK,TN_major,2100.0,3550.0,1650.0,3050.0,672.6812023536855,304.138126514911,127.4,514.78150704935,0.812994243520487,1,0,False,False,0,0.635825614641562,1.5727582798999635,0.2930247563809617,0.8259245736675722,0.4931031224751483,0.0
24,7213,7321,DK01,TN010,DK,TN_major,2100.0,3550.0,2450.0,3600.0,353.5533905932738,460.9772228646444,120.44444444444444,410.12574291307294,0.876859336275518,1,0,False,False,0,0.3302871539840077,3.0276684634498965,0.15401039271465444,0.7808322325620515,0.23170462855892604,0.0
25,7213,8825,DK01,TN014,DK,TN_minor,2100.0,3550.0,1900.0,4350.0,824.6211251235321,195.5384722187606,128.61111111111111,351.8856766220595,0.9077946046037144,1,0,False,False,0,0.7820456170432195,1.2786977871966454,0.35921087649015326,0.83377611548946,0.6741025463020657,0.0
26,7213,6805,DK01,TN015,DK,TN_minor,2100.0,3550.0,1900.0,3350.0,282.842712474619,459.7704741377904,145.0,514.78150704935,0.812994243520487,1,0,False,False,0,0.27693452297832105,3.6109618593066557,0.12320831417172357,0.9400240438131708,0.23371587643701597,0.0
27,7213,6912,DK01,TN016,DK,TN_minor,2100.0,3550.0,2200.0,3400.0,180.27756377319946,460.9772228646444,130.2,514.78150704935,0.812994243520487,1,0,False,False,0,0.3117273873576753,3.207931162149068,0.0785301997748111,0.8440767620998264,0.23170462855892604,0.0
28,7213,8325,DK01,TN018,DK,TN_minor,2100.0,3550.0,2150.0,4100.0,552.268050859363,330.45633431497237,133.23076923076923,208.49993338661355,0.9666075839347283,1,0,False,False,0,0.48314183848638476,2.069785558487046,0.24057192395717727,0.8637250100182555,0.44923944280837935,0.0
29,7213,2962,DK01,TN019,DK,TN_minor,2100.0,3550.0,1650.0,1450.0,2147.673159491453,129.42544748829198,99.11363636363636,514.78150704935,0.812994243520487,1,0,False,False,0,1.179331860972941,0.8479377460174836,0.9355418319167268,0.6425462155280937,0.7842909208528467,0.0
30,7213,9357,DK01,TN020,DK,TN_minor,2100.0,3550.0,3250.0,4600.0,1557.2411502397438,424.26406871192853,100.54545454545455,163.75715633217376,0.9792676159389727,1,0,False,False,0,0.5358571836934118,1.8661688793784004,0.6783454139625096,0.6518285846127693,0.2928932188134524,0.0
31,7213,4888,DK01,TN024,DK,TN_minor,2100.0,3550.0,2000.0,2400.0,1154.3396380615195,277.54504138968144,101.88,514.78150704935,0.812994243520487,1,0,False,False,0,0.8153230063310641,1.2265077671486033,0.5028386255485366,0.660480341956454,0.5374249310171976,0.0
32,7213,6219,DK01,TN026,DK,TN_minor,2100.0,3550.0,2900.0,3050.0,943.3981132056604,335.4101966249685,86.1,514.78150704935,0.812994243520487,1,0,False,False,0,0.7470594444832559,1.338581564538956,0.41095098439661787,0.5581797942918207,0.44098300562505255,0.0
33,7213,8337,DK01,TN028,DK,TN_minor,2100.0,3550.0,2750.0,4100.0,851.46931829632,460.9772228646444,100.21052631578948,182.23577185396366,0.9743884689963367,1,0,False,False,0,0.4013340061219847,2.491690175130716,0.3709061419980911,0.6496572702069972,0.23170462855892604,0.0
34,7213,4314,DK01,TN030,DK,TN_minor,2100.0,3550.0,3600.0,2100.0,2086.2646045025067,125.0,78.53488372093024,307.31814857642973,0.9288716377407894,1,0,False,False,0,1.188786657155975,0.8411938290024017,0.908791824926221,0.5091357170741103,0.7916666666666666,0.0
35,9253,9104,DK03,DK05,DK,DK,3100.0,4550.0,700.0,4500.0,2400.520776831561,110.67548459556161,105.98,534.7347702075969,0.7998015691215893,0,0,False,False,0,4.547380741593258,0.21990681159669767,1.0456840675156278,0.6870603321608265,0.8155408590073974,0.0
36,9253,8719,DK03,DK06,DK,DK,3100.0,4550.0,1650.0,4300.0,1471.3938969562162,184.08935028645408,89.06451612903226,414.57474865483783,0.874349433606184,0,0,False,False,0,4.341397685234056,0.23034056598896616,0.6409497347145051,0.5773985283577674,0.6931844161892432,0.0
37,9253,8127,DK03,FLZ03,DK,FLZ,3100.0,4550.0,2350.0,4000.0,930.0537618869137,376.32499068618654,78.15,0.0,1.0,0,1,False,False,0,7.381496054169506,0.13547389210282662,0.40513808925318884,0.5066405449930986,0.37279168218968906,0.0
38,9253,4805,DK03,FLZ04,DK,FLZ,3100.0,4550.0,2900.0,2350.0,2209.072203437452,108.91156226526999,63.41304347826087,0.0,1.0,0,1,False,False,0,8.014241790985249,0.12477786746150352,0.9622876958287091,0.41110196938576,0.8184807295578833,0.0
39,9253,8713,DK03,TN001,DK,TN_major,3100.0,4550.0,1350.0,4300.0,1767.7669529663688,170.01270831221495,105.8108108108108,438.64708528850235,0.8604314744118309,1,0,False,False,0,1.0248867057832978,0.9757176030844528,0.7700519635732722,0.6859634914312327,0.7166454861463084,0.0
40,9253,7413,DK03,TN003,DK,TN_major,3100.0,4550.0,2000.0,3650.0,1421.2670403551895,320.1562118716424,102.63333333333334,49.31155050370742,0.9981020931407887,1,0,False,False,0,0.6783774352389693,1.4741056350845956,0.619114116456904,0.6653641450346559,0.4664063135472626,0.0
41,9253,8946,DK03,TN006,DK,TN_major,3100.0,4550.0,2900.0,4400.0,250.0,390.51248379533274,92.5,680.0735254367721,0.6967503397493733,1,0,False,False,0,0.617086595042861,1.6205181056161866,0.1089017930617354,0.599670510708402,0.34914586034111206,0.0
42,9253,6194,DK03,TN008,DK,TN_major,3100.0,4550.0,1650.0,3050.0,2086.2646045025067,304.138126514911,112.06976744186046,158.59716650838945,0.9805409899377245,1,0,False,False,0,0.7556863782309777,1.3233002854185987,0.908791824926221,0.7265398343441332,0.4931031224751483,0.0
43,9253,7321,DK03,TN010,DK,TN_major,3100.0,4550.0,2450.0,3600.0,1151.0864433221338,456.2928062110995,77.32,308.7272258807117,0.9282419198973438,1,0,False,False,0,0.539042260157623,1.8551421176283784,0.5014215105873442,0.5012597177078232,0.23951198964816744,0.0
44,9253,8825,DK03,TN014,DK,TN_minor,3100.0,4550.0,1900.0,4350.0,1216.552506059644,181.10770276274835,79.65384615384616,419.22786166952216,0.8717032261368175,1,0,False,False,0,1.0255177436001877,0.9751172090786017,0.5299389970545718,0.5163898659780045,0.6981538287287528,0.0
45,9253,6805,DK03,TN015,DK,TN_minor,3100.0,4550.0,1900.0,3350.0,1697.0562748477141,424.44753426373,104.4,142.94238682615133,0.9841638211291037,1,0,False,False,0,0.5358350594792782,1.866245932044452,0.7392498850303414,0.676817311545483,0.29258744289378336,0.0
46,9253,6912,DK03,TN016,DK,TN_minor,3100.0,4550.0,2200.0,3400.0,1460.3081866510233,447.017896733453,92.48387096774194,252.38858928247924,0.9514523950254191,1,0,False,False,0,0.527416892506942,1.8960333167311998,0.6361207197961113,0.5995659474109812,0.25497017211091166,0.0
47,9253,8325,DK03,TN018,DK,TN_minor,3100.0,4550.0,2150.0,4100.0,1051.189802081432,305.13849991804017,84.8695652173913,176.0740358931503,0.9760705950871491,1,0,False,False,0,0.7317012126025857,1.3666780685562938,0.45790581717951484,0.550202978567709,0.491435833469933,0.0
48,9253,9357,DK03,TN020,DK,TN_minor,3100.0,4550.0,3250.0,4600.0,158.11388300841898,424.26406871192853,88.8,930.0537618869137,0.5087587974957019,1,0,False,False,0,0.6568165719583419,1.5224950811128808,0.06887554147028115,0.5756836902800659,0.2928932188134524,0.0
49,9253,4888,DK03,TN024,DK,TN_minor,3100.0,4550.0,2000.0,2400.0,2415.0569351466643,153.7332187284458,74.8,417.2271670859923,0.8728436492455537,1,0,False,False,0,1.2168245123526036,0.8218111895745789,1.052016122334604,0.48492274811879427,0.7437779687859236,0.0
50,9253,6219,DK03,TN026,DK,TN_minor,3100.0,4550.0,2900.0,3050.0,1513.2745950421556,335.4101966249685,66.03125,670.8010028554233,0.7036021741274348,1,0,False,False,0,0.9288681448040264,1.076579066247321,0.6591932671794491,0.4280756044347478,0.44098300562505255,0.0
51,9253,4710,DK03,TN027,DK,TN_minor,3100.0,4550.0,3200.0,2300.0,2252.221125911042,332.72234489160803,61.5531914893617,297.82807044721903,0.9330485030224045,1,0,False,False,0,0.9136127929152333,1.094555601404305,0.981083675932932,0.399044689471974,0.44546275851398665,0.0
52,9253,8337,DK03,TN028,DK,TN_minor,3100.0,4550.0,2750.0,4100.0,570.087712549569,447.5628447492039,84.38461538461539,412.31056256176606,0.8756292572035382,1,0,False,False,0,0.4937270398582447,2.025410640436288,0.24833429639644505,0.547059085444588,0.25406192541799344,0.0
53,2329,2836,DK04,TN009,DK,TN_major,300.0,1150.0,400.0,1400.0,269.2582403567252,350.0,88.28571428571429,2674.4158240632664,0.003742914754369733,1,0,False,False,0,1.046868818699313,0.9552295207745845,0.1172908206859804,0.5723496148537336,0.41666666666666663,0.0
54,2329,5571,DK04,TN022,DK,TN_minor,300.0,1150.0,800.0,2750.0,1676.305461424021,250.0,72.54285714285714,1991.2307751739877,0.04515491028971929,1,0,False,False,0,1.3970893295592088,0.7157738441216975,0.7302106818730225,0.47028986152544644,0.5833333333333333,0.0
55,2329,2127,DK04,TN023,DK,TN_minor,300.0,1150.0,300.0,1050.0,100.0,460.9772228646444,68.66666666666667,2863.5642126552707,0.0016512049250036575,1,0,False,False,0,0.9081145112913489,1.1011827116141872,0.043560717224694165,0.4451608115529039,0.23170462855892604,0.0
56,2329,3446,DK04,TN025,DK,TN_minor,300.0,1150.0,600.0,1700.0,626.4982043070834,275.3427127553145,86.78571428571429,2390.083680543424,0.011528989090473545,1,0,False,False,0,1.2111708595633088,0.8256473412517148,0.2729071111959953,0.5626252281935973,0.5410954787411425,0.0
57,2329,3440,DK04,TN029,DK,TN_minor,300.0,1150.0,300.0,1700.0,550.0,450.0,82.33333333333333,2680.0186566514794,0.0036562102274707133,1,0,False,False,0,0.9301132032850161,1.0751379471532654,0.2395839447358179,0.5337607789008119,0.25,0.0
58,9104,8719,DK05,DK06,DK,DK,700.0,4500.0,1650.0,4300.0,970.8243919473799,127.30377056474015,144.52380952380952,761.5773105863908,0.635638673826052,0,0,False,False,0,4.321113577056573,0.23142182730618557,0.4228980681245547,0.936936936936937,0.7878270490587664,0.0
59,9104,8127,DK05,FLZ03,DK,FLZ,700.0,4500.0,2350.0,4000.0,1724.0939649566667,107.70329614269008,137.11111111111111,0.0,1.0,0,1,False,False,0,7.7245510661675,0.12945736152614307,0.7510276967627912,0.888880973230232,0.8204945064288498,0.0
60,9104,8713,DK05,TN001,DK,TN_major,700.0,4500.0,1350.0,4300.0,680.0735254367721,114.11818077621729,145.46666666666667,1044.030650891055,0.4267476175926629,1,0,False,False,0,1.0878914569664497,0.9192093508928435,0.29624490533552084,0.9430494085518799,0.8098030320396379,0.0
61,9104,9302,DK05,TN002,DK,TN_major,700.0,4500.0,500.0,4600.0,223.60679774997897,150.0,156.66666666666666,1724.0939649566667,0.09805118654354501,1,0,False,True,1,1.1064222184687476,0.9038140985490761,0.09740472486306213,1.0156581622808971,0.75,1.0
62,9104,8946,DK05,TN006,DK,TN_major,700.0,4500.0,2900.0,4400.0,2202.271554554524,145.57251809559173,118.15217391304348,424.62038238384457,0.868609776034288,1,0,False,False,0,1.068845473299883,0.9355889368298168,0.9593252843993724,0.7659716159107322,0.7573791365073471,0.0
63,9104,9510,DK05,TN013,DK,TN_minor,700.0,4500.0,800.0,4700.0,223.60679774997897,150.0,156.66666666666666,1700.735135169495,0.10437494476592496,1,0,False,True,1,1.1032603393575575,0.9064043764886107,0.09740472486306213,1.0156581622808971,0.75,1.0
64,9104,8825,DK05,TN014,DK,TN_minor,700.0,4500.0,1900.0,4350.0,1209.3386622447824,138.05795884337854,154.19230769230768,570.087712549569,0.7757645265618263,1,0,False,False,0,0.9028374590430961,1.1076190846798548,0.5267965949493489,0.9996170800124672,0.7699034019277025,0.0
65,9104,8491,DK05,TN017,DK,TN_minor,700.0,4500.0,350.0,4200.0,460.9772228646444,89.44271909999159,151.0,1724.0939649566667,0.09805118654354501,1,0,False,True,1,1.2515693707971656,0.7989968621260419,0.20080498452231596,0.9789215904537157,0.850928801500014,1.0
66,9104,8325,DK05,TN018,DK,TN_minor,700.0,4500.0,2150.0,4100.0,1504.1608956491323,118.36995568973374,148.125,223.60679774997897,0.9616906016054253,1,0,False,False,0,0.8944613786249096,1.117991255852029,0.6552232743581455,0.9602831826884547,0.8027167405171104,0.0
67,9104,8337,DK05,TN028,DK,TN_minor,700.0,4500.0,2750.0,4100.0,2088.6598574205423,130.00196230858083,124.13953488372093,176.4476887014181,0.9759701559320265,1,0,False,False,0,1.009335887747796,0.9907504648738609,0.9098352142766627,0.804787224679183,0.783330062819032,0.0
68,8719,8127,DK06,FLZ03,DK,FLZ,1650.0,4300.0,2350.0,4000.0,761.5773105863908,184.5602882529175,113.47058823529412,0.0,1.0,0,1,False,False,0,7.568266151568495,0.1321306597803453,0.3317485387119685,0.7356212497020715,0.6923995195784709,0.0
69,8719,8713,DK06,TN001,DK,TN_major,1650.0,4300.0,1350.0,4300.0,300.0,200.0,154.42857142857142,761.5773105863908,0.635638673826052,1,0,False,False,0,0.7698691993560651,1.2989219478275285,0.13068215167408248,1.0011487599625986,0.6666666666666667,0.0
70,8719,9302,DK06,TN002,DK,TN_major,1650.0,4300.0,500.0,4600.0,1188.4864324004714,166.31473259389196,158.68,761.5773105863908,0.635638673826052,1,0,False,True,1,0.9089882322035063,1.1001242530674673,0.5177132140718252,1.0287104501536135,0.72280877901018,1.0
71,8719,8946,DK06,TN006,DK,TN_major,1650.0,4300.0,2900.0,4400.0,1253.9936203984453,200.0,94.44444444444444,354.8689232135186,0.9063005110660215,1,0,False,False,0,0.9328661779883818,1.071965115249847,0.5462486149974715,0.6122761971196897,0.6666666666666667,0.0
72,8719,7321,DK06,TN010,DK,TN_major,1650.0,4300.0,2450.0,3600.0,1063.014581273465,122.30567315521571,125.3913043478261,235.18060582320942,0.9577094137782208,1,0,False,False,0,0.9155412343698217,1.0922500947631402,0.4630567758058008,0.8129023515313897,0.7961572114079738,0.0
73,8719,9510,DK06,TN013,DK,TN_minor,1650.0,4300.0,800.0,4700.0,939.4147114027968,200.0,148.1,761.5773105863908,0.635638673826052,1,0,False,True,1,0.8600164331304547,1.16276847915569,0.40921578600134906,0.9601211095774523,0.6666666666666667,1.0
74,8719,8825,DK06,TN014,DK,TN_minor,1650.0,4300.0,1900.0,4350.0,254.95097567963924,200.0,144.0,570.087712549569,0.7757645265618263,1,0,False,False,0,0.7287041737587681,1.372298987724808,0.11105847357740645,0.9335411193730799,0.6666666666666667,0.0
75,8719,8325,DK06,TN018,DK,TN_minor,1650.0,4300.0,2150.0,4100.0,538.5164807134504,187.19327529067306,128.58333333333334,223.60679774997897,0.9616906016054253,1,0,False,False,0,0.7379390119268521,1.355125537256627,0.2345816413719608,0.833596034255013,0.6880112078488783,0.0
76,8719,9357,DK06,TN020,DK,TN_minor,1650.0,4300.0,3250.0,4600.0,1627.8820596099706,169.33131601149697,90.23529411764706,423.9501157480576,0.8689958288878418,1,0,False,False,0,1.056993915589638,0.9460792396729699,0.7091171007382266,0.5849885935940787,0.7177811399808384,0.0
77,8719,6219,DK06,TN026,DK,TN_minor,1650.0,4300.0,2900.0,3050.0,1767.7669529663688,106.08420252182394,107.48648648648648,283.5239010544543,0.9391299586999635,1,0,False,False,0,1.0866533338941313,0.9202566897912139,0.7700519635732722,0.6968267702227363,0.8231929957969601,0.0
78,8719,8337,DK06,TN028,DK,TN_minor,1650.0,4300.0,2750.0,4100.0,1118.033988749895,197.19200818171424,99.625,170.45474594706627,0.9775566073665878,1,0,False,False,0,0.8703192934191881,1.1490035985199645,0.48702362431531065,0.6458613473440492,0.6713466530304762,0.0
79,3406,4805,FLZ01,FLZ04,FLZ,FLZ,3650.0,1650.0,2900.0,2350.0,1025.9142264341594,141.4213562373095,50.31818181818182,0.0,1.0,0,1,False,False,0,7.873657275208763,0.12700578207139274,0.4468955951448928,0.32620897069002514,0.7642977396044841,0.0
80,3406,4282,FLZ01,TN005,FLZ,TN_major,3650.0,1650.0,2000.0,2100.0,1710.263137648707,220.29664601372835,51.138888888888886,0.0,1.0,1,1,False,False,0,4.489140886779462,0.22275977190758348,0.7450028891893352,0.3315295526168673,0.6328389233104528,0.0
81,3406,3114,FLZ01,TN007,FLZ,TN_major,3650.0,1650.0,4200.0,1500.0,570.087712549569,298.20062225138156,76.76923076923077,0.0,1.0,1,1,False,False,0,4.152053993293174,0.24084465221678308,0.24833429639644505,0.49768912240081936,0.5029989629143641,0.0
82,3406,7321,FLZ01,TN010,FLZ,TN_major,3650.0,1650.0,2450.0,3600.0,2289.6506283710623,190.56180000705302,66.0,0.0,1.0,1,1,False,False,0,4.5536235698598935,0.21960532851659675,0.9973882356581515,0.42787301304599495,0.6823969999882449,0.0
83,3406,3709,FLZ01,TN011,FLZ,TN_major,3650.0,1650.0,3650.0,1800.0,150.0,335.4101966249685,53.5,0.0,1.0,1,1,False,False,0,4.119716063291992,0.24273517510352832,0.06534107583704124,0.3468364575448596,0.44098300562505255,0.0
84,3406,3209,FLZ01,TN021,FLZ,TN_minor,3650.0,1650.0,3900.0,1550.0,269.2582403567252,300.0,60.857142857142854,0.0,1.0,1,1,False,False,0,4.1678725932602685,0.23993055872606747,0.1172908206859804,0.3945322587826707,0.5,0.0
85,3406,4888,FLZ01,TN024,FLZ,TN_minor,3650.0,1650.0,2000.0,2400.0,1812.4568960391857,95.7172760376476,51.28947368421053,0.0,1.0,1,1,False,False,0,4.707414138676422,0.21243085280811277,0.7895192233030988,0.33250578246676404,0.8404712066039207,0.0
86,3406,6219,FLZ01,TN026,FLZ,TN_minor,3650.0,1650.0,2900.0,3050.0,1588.2380174268592,273.93258751013906,69.93939393939394,0.0,1.0,1,1,False,False,0,4.325517769722392,0.2311861962514095,0.6918478716264029,0.4534118062948376,0.5434456874831015,0.0
87,3406,4710,FLZ01,TN027,FLZ,TN_minor,3650.0,1650.0,3200.0,2300.0,790.5694150420949,418.0497877047661,64.3529411764706,0.0,1.0,1,1,False,False,0,4.016563170571016,0.2489690707037566,0.3443777073514057,0.41719525514466893,0.3032503538253898,0.0
88,3406,4314,FLZ01,TN030,FLZ,TN_minor,3650.0,1650.0,3600.0,2100.0,452.76925690687085,331.3608305156178,67.0,0.0,1.0,1,1,False,False,0,4.115677381798091,0.24297336920104068,0.19722953568155108,0.4343559374860858,0.44773194914063696,0.0
89,590,1081,FLZ02,TN012,FLZ,TN_major,4250.0,250.0,3550.0,500.0,743.3034373659252,180.27756377319946,14.8125,0.0,1.0,1,1,False,False,0,4.568286329175121,0.2189004646257728,0.32378830847240236,0.09602831826884546,0.6995373937113343,0.0
90,590,888,FLZ02,TN031,FLZ,TN_minor,4250.0,250.0,4000.0,400.0,291.547594742265,300.0,10.714285714285714,0.0,1.0,1,1,False,False,0,4.332836120952748,0.23079571257361792,0.12700022332107538,0.06945990471525892,0.5,0.0
91,590,448,FLZ02,TN032,FLZ,TN_minor,4250.0,250.0,2200.0,200.0,2050.609665440988,139.6971943971996,9.581395348837209,0.0,1.0,1,1,False,False,0,4.795244698549117,0.20853993129955747,0.8932602777449958,0.06211546207714937,0.767171342671334,0.0
92,8127,8713,FLZ03,TN001,FLZ,TN_major,2350.0,4000.0,1350.0,4300.0,1044.030650891055,105.40925533894602,136.77272727272728,0.0,1.0,1,1,False,False,0,4.330487106954858,0.23092090457768086,0.4547872395737864,0.8866872563742417,0.8243179077684233,0.0
93,8127,9302,FLZ03,TN002,FLZ,TN_major,2350.0,4000.0,500.0,4600.0,1944.8650338776724,120.83970941485296,150.525,0.0,1.0,1,1,False,True,1,4.358294690568703,0.22944754106783738,0.8471971578094053,0.9758422013446727,0.7986004843085783,1.0
94,8127,7413,FLZ03,TN003,FLZ,TN_major,2350.0,4000.0,2000.0,3650.0,494.9747468305833,318.5121661726597,132.45454545454547,0.0,1.0,1,1,False,False,0,3.9295196396782743,0.25448403156012067,0.21561454980051623,0.8586928099283949,0.4691463897122339,0.0
95,8127,4282,FLZ03,TN005,FLZ,TN_major,2350.0,4000.0,2000.0,2100.0,1931.9679086361657,195.39824301354682,103.975,0.0,1.0,1,1,False,False,0,4.3835160141831855,0.22812737463817337,0.8415790775528379,0.6740620686584443,0.6743362616440887,0.0
96,8127,8946,FLZ03,TN006,FLZ,TN_major,2350.0,4000.0,2900.0,4400.0,680.0735254367721,378.638808019959,72.93333333333334,0.0,1.0,1,1,False,False,0,4.0424019191987455,0.24737767792229143,0.29624490533552084,0.4728212891639581,0.368935319966735,0.0
97,8127,6194,FLZ03,TN008,FLZ,TN_major,2350.0,4000.0,1650.0,3050.0,1180.0423721205946,304.138126514911,134.36,0.0,1.0,1,1,False,False,0,4.0219050062827115,0.24863839360648168,0.5140349208510254,0.8710457277706044,0.4931031224751483,0.0
98,8127,7321,FLZ03,TN010,FLZ,TN_major,2350.0,4000.0,2450.0,3600.0,412.31056256176606,552.268050859363,80.8,0.0,1.0,1,1,False,False,0,3.6983604782294366,0.2703900838997563,0.17960543824507663,0.5238202947593393,0.07955324856772827,0.0
99,8127,9510,FLZ03,TN013,FLZ,TN_minor,2350.0,4000.0,800.0,4700.0,1700.735135169495,196.97715603592218,136.86111111111111,0.0,1.0,1,1,False,True,1,4.249103742103185,0.23534374792765794,0.7408524229722038,0.8872602421202093,0.6717047399401297,1.0
100,8127,8825,FLZ03,TN014,FLZ,TN_minor,2350.0,4000.0,1900.0,4350.0,570.087712549569,329.40392293420666,113.0,0.0,1.0,1,1,False,False,0,3.9826078224904102,0.2510917581070482,0.24833429639644505,0.7325704617302641,0.45099346177632227,0.0
101,8127,6805,FLZ03,TN015,FLZ,TN_minor,2350.0,4000.0,1900.0,3350.0,790.5694150420949,395.28470752104744,143.35294117647058,0.0,1.0,1,1,False,False,0,3.7984294554936255,0.2632667031774702,0.3443777073514057,0.9293462859118446,0.34119215413158765,0.0
102,8127,6912,FLZ03,TN016,FLZ,TN_minor,2350.0,4000.0,2200.0,3400.0,618.4658438426491,509.3794809582555,127.71428571428571,0.0,1.0,1,1,False,False,0,3.640221223121977,0.27470857915123253,0.2694081573676149,0.8279620642058864,0.15103419840290755,0.0
103,8127,8325,FLZ03,TN018,FLZ,TN_minor,2350.0,4000.0,2150.0,4100.0,223.60679774997897,380.7886552931954,83.83333333333333,0.0,1.0,1,1,False,False,0,3.9537768570934078,0.25292272076657946,0.09740472486306213,0.5434851655609482,0.3653522411780077,0.0
104,8127,9357,FLZ03,TN020,FLZ,TN_minor,2350.0,4000.0,3250.0,4600.0,1081.6653826391969,402.72829878794005,87.52173913043478,0.0,1.0,1,1,False,False,0,3.998699075005117,0.25008133426462464,0.4711811986488667,0.5673968216479499,0.3287861686867666,0.0
105,8127,4888,FLZ03,TN024,FLZ,TN_minor,2350.0,4000.0,2000.0,2400.0,1637.83393541592,239.8777236719776,106.08823529411765,0.0,1.0,1,1,False,False,0,4.270501856967127,0.23416451590310072,0.713452209216609,0.6877620133943422,0.6002037938800373,0.0
106,8127,6219,FLZ03,TN026,FLZ,TN_minor,2350.0,4000.0,2900.0,3050.0,1097.7249200050073,335.4101966249685,67.47826086956522,0.0,1.0,1,1,False,False,0,4.177615001899192,0.23937102857620637,0.4781768483083815,0.43745646656612924,0.44098300562505255,0.0
107,8127,4710,FLZ03,TN027,FLZ,TN_minor,2350.0,4000.0,3200.0,2300.0,1900.6577808748214,201.29838248299373,68.9,0.0,1.0,1,1,False,False,0,4.483967006714663,0.2230168059895439,0.8279401613360282,0.4466734939222584,0.6645026958616771,0.0
108,8127,8337,FLZ03,TN028,FLZ,TN_minor,2350.0,4000.0,2750.0,4100.0,412.31056256176606,552.268050859363,63.5,0.0,1.0,1,1,False,False,0,3.7544377746362225,0.2663514645936282,0.17960543824507663,0.4116657019457679,0.07955324856772827,0.0
109,8127,4314,FLZ03,TN030,FLZ,TN_minor,2350.0,4000.0,3600.0,2100.0,2274.313083108832,350.0,67.42553191489361,0.0,1.0,1,1,False,False,0,4.281602142512496,0.2335574317078391,0.9907070909372618,0.43711462873718826,0.41666666666666663,0.0
110,4805,8946,FLZ04,TN006,FLZ,TN_major,2900.0,2350.0,2900.0,4400.0,2050.0,99.99999999999955,63.95238095238095,0.0,1.0,1,1,False,False,0,4.6850987998509055,0.2134426706288079,0.8929947031062304,0.4145984534781899,0.8333333333333341,0.0
111,4805,3114,FLZ04,TN007,FLZ,TN_major,2900.0,2350.0,4200.0,1500.0,1553.2224567009066,141.4213562373095,72.36363636363636,0.0,1.0,1,1,False,False,0,4.534698474265244,0.22052182866734701,0.6765948422339297,0.4691279867556639,0.7642977396044841,0.0
112,4805,3709,FLZ04,TN011,FLZ,TN_major,2900.0,2350.0,3650.0,1800.0,930.0537618869137,141.4213562373095,61.0,0.0,1.0,1,1,False,False,0,4.50366908397512,0.22204118050284452,0.40513808925318884,0.3954583908455408,0.7642977396044841,0.0
113,4805,2962,FLZ04,TN019,FLZ,TN_minor,2900.0,2350.0,1650.0,1450.0,1540.2921800749364,106.75664995724452,59.46875,0.0,1.0,1,1,False,False,0,4.632863141402172,0.2158492425695403,0.6709623209965201,0.3855314127966517,0.8220722500712592,0.0
114,4805,9357,FLZ04,TN020,FLZ,TN_minor,2900.0,2350.0,3250.0,4600.0,2277.05950734714,115.2378980930312,63.255319148936174,0.0,1.0,1,1,False,False,0,4.686688990011906,0.2133702496861136,0.9919034530335017,0.410079454476384,0.8079368365116146,0.0
115,4805,3209,FLZ04,TN021,FLZ,TN_minor,2900.0,2350.0,3900.0,1550.0,1280.6248474865697,141.4213562373095,62.48148148148148,0.0,1.0,1,1,False,False,0,4.537044737540602,0.22040778917733805,0.5578493685227955,0.4050627233493791,0.7642977396044841,0.0
116,4805,6219,FLZ04,TN026,FLZ,TN_minor,2900.0,2350.0,2900.0,3050.0,700.0,100.0,60.666666666666664,0.0,1.0,1,1,False,False,0,4.548731897940569,0.21984149042785933,0.30492502057285914,0.39329741603217716,0.8333333333333334,0.0
117,4805,4710,FLZ04,TN027,FLZ,TN_minor,2900.0,2350.0,3200.0,2300.0,304.138126514911,141.4213562373095,58.75,0.0,1.0,1,1,False,False,0,4.442799038972836,0.22508332950193435,0.13248474926364295,0.38087181085533645,0.7642977396044841,0.0
118,4805,4314,FLZ04,TN030,FLZ,TN_minor,2900.0,2350.0,3600.0,2100.0,743.3034373659252,141.4213562373095,65.0,0.0,1.0,1,1,False,False,0,4.470365789899741,0.22369534105226485,0.32378830847240236,0.42139008860590416,0.7642977396044841,0.0
119,8713,9302,TN001,TN002,TN_major,TN_major,1350.0,4300.0,500.0,4600.0,901.3878188659974,136.56348152978023,157.05,1044.030650891055,0.4267476175926629,1,0,False,True,1,1.0370372083796189,0.9642855549633654,0.3926509988740555,1.0181432833162654,0.7723941974503663,1.0
120,8713,8946,TN001,TN006,TN_major,TN_major,1350.0,4300.0,2900.0,4400.0,1553.2224567009066,218.95080069504198,108.9090909090909,363.8444894456971,0.9017444875585588,1,0,False,False,0,0.889259473684693,1.1245311740750399,0.6765948422339297,0.7060494072026198,0.6350819988415968,0.0
121,8713,9510,TN001,TN013,TN_major,TN_minor,1350.0,4300.0,800.0,4700.0,680.0735254367721,265.75364531836624,161.26666666666668,1044.030650891055,0.4267476175926629,1,0,False,True,1,0.783950579652817,1.275590612411899,0.29624490533552084,1.0454796147053151,0.557077257802723,1.0
