node_id,x,y,z,slowness,risk_obstacle,risk_ra,risk_total,obstacle_flag,ra_flag,objective_flag,label,label_prefix,model_index,x_original,y_original,x_m,y_m,candidate_eligible,route_hit_count,route_hit_fraction,is_objective,objective_label,objective_prefix,candidate_id,candidate_type,candidate_route_hit_count,original_model_index,shifted_from_model_index,candidate_shifted,candidate_shift_distance_m,original_nofly_clearance_m,nofly_clearance_m,shift_reason,is_candidate
5723,3350.0,2800.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5723,3350.0,2800.0,3350.0,2800.0,True,48,0.1095890410958904,False,,,,,,,,False,,,,,False
5724,3400.0,2800.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5724,3400.0,2800.0,3400.0,2800.0,True,40,0.091324200913242,False,,,,,,,,False,,,,,False
5725,3450.0,2800.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5725,3450.0,2800.0,3450.0,2800.0,True,30,0.0684931506849315,False,,,,,,,,False,,,,,False
5726,3500.0,2800.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5726,3500.0,2800.0,3500.0,2800.0,True,23,0.05251141552511415,False,,,,,,,,False,,,,,False
5727,3550.0,2800.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5727,3550.0,2800.0,3550.0,2800.0,True,16,0.0365296803652968,False,,,,,,,,False,,,,,False
5728,3600.0,2800.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5728,3600.0,2800.0,3600.0,2800.0,True,12,0.0273972602739726,False,,,,,,,,False,,,,,False
5729,3650.0,2800.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5729,3650.0,2800.0,3650.0,2800.0,True,9,0.02054794520547945,False,,,,,,,,False,,,,,False
5730,3700.0,2800.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,5730,3700.0,2800.0,3700.0,2800.0,False,0,0.0,False,,,,,,,,False,,,,,False
5731,3750.0,2800.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,5731,3750.0,2800.0,3750.0,2800.0,False,0,0.0,False,,,,,,,,False,,,,,False
5732,3800.0,2800.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,5732,3800.0,2800.0,3800.0,2800.0,False,0,0.0,False,,,,,,,,False,,,,,False
5733,3850.0,2800.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,5733,3850.0,2800.0,3850.0,2800.0,False,0,0.0,False,,,,,,,,False,,,,,False
5734,3900.0,2800.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,5734,3900.0,2800.0,3900.0,2800.0,False,0,0.0,False,,,,,,,,False,,,,,False
5735,3950.0,2800.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,5735,3950.0,2800.0,3950.0,2800.0,False,0,0.0,False,,,,,,,,False,,,,,False
5736,4000.0,2800.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,5736,4000.0,2800.0,4000.0,2800.0,False,0,0.0,False,,,,,,,,False,,,,,False
5737,4050.0,2800.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,5737,4050.0,2800.0,4050.0,2800.0,False,0,0.0,False,,,,,,,,False,,,,,False
5738,4100.0,2800.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5738,4100.0,2800.0,4100.0,2800.0,True,2,0.0045662100456621,False,,,,,,,,False,,,,,False
5739,4150.0,2800.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5739,4150.0,2800.0,4150.0,2800.0,True,2,0.0045662100456621,False,,,,,,,,False,,,,,False
5740,4200.0,2800.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5740,4200.0,2800.0,4200.0,2800.0,True,2,0.0045662100456621,False,,,,,,,,False,,,,,False
5741,4250.0,2800.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5741,4250.0,2800.0,4250.0,2800.0,True,2,0.0045662100456621,False,,,,,,,,False,,,,,False
5742,4300.0,2800.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5742,4300.0,2800.0,4300.0,2800.0,True,2,0.0045662100456621,False,,,,,,,,False,,,,,False
5743,4350.0,2800.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5743,4350.0,2800.0,4350.0,2800.0,True,2,0.0045662100456621,False,,,,,,,,False,,,,,False
5744,4400.0,2800.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5744,4400.0,2800.0,4400.0,2800.0,True,2,0.0045662100456621,False,,,,,,,,False,,,,,False
5745,4450.0,2800.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5745,4450.0,2800.0,4450.0,2800.0,True,2,0.0045662100456621,False,,,,,,,,False,,,,,False
5746,4500.0,2800.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5746,4500.0,2800.0,4500.0,2800.0,True,2,0.0045662100456621,False,,,,,,,,False,,,,,False
5747,4550.0,2800.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5747,4550.0,2800.0,4550.0,2800.0,True,2,0.0045662100456621,False,,,,,,,,False,,,,,False
5748,4600.0,2800.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5748,4600.0,2800.0,4600.0,2800.0,True,1,0.00228310502283105,False,,,,,,,,False,,,,,False
5749,4650.0,2800.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5749,4650.0,2800.0,4650.0,2800.0,True,0,0.0,False,,,,,,,,False,,,,,False
5750,4700.0,2800.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5750,4700.0,2800.0,4700.0,2800.0,True,0,0.0,False,,,,,,,,False,,,,,False
5751,4750.0,2800.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5751,4750.0,2800.0,4750.0,2800.0,True,0,0.0,False,,,,,,,,False,,,,,False
5752,4800.0,2800.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5752,4800.0,2800.0,4800.0,2800.0,True,0,0.0,False,,,,,,,,False,,,,,False
5753,4850.0,2800.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5753,4850.0,2800.0,4850.0,2800.0,True,0,0.0,False,,,,,,,,False,,,,,False
5754,4900.0,2800.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5754,4900.0,2800.0,4900.0,2800.0,True,0,0.0,False,,,,,,,,False,,,,,False
5755,4950.0,2800.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5755,4950.0,2800.0,4950.0,2800.0,True,0,0.0,False,,,,,,,,False,,,,,False
5756,5000.0,2800.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5756,5000.0,2800.0,5000.0,2800.0,True,0,0.0,False,,,,,,,,False,,,,,False
5757,0.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5757,0.0,2850.0,0.0,2850.0,True,0,0.0,False,,,,,,,,False,,,,,False
5758,50.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5758,50.0,2850.0,50.0,2850.0,True,0,0.0,False,,,,,,,,False,,,,,False
5759,100.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5759,100.0,2850.0,100.0,2850.0,True,0,0.0,False,,,,,,,,False,,,,,False
5760,150.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5760,150.0,2850.0,150.0,2850.0,True,0,0.0,False,,,,,,,,False,,,,,False
5761,200.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5761,200.0,2850.0,200.0,2850.0,True,0,0.0,False,,,,,,,,False,,,,,False
5762,250.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5762,250.0,2850.0,250.0,2850.0,True,3,0.00684931506849315,False,,,,,,,,False,,,,,False
5763,300.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5763,300.0,2850.0,300.0,2850.0,True,14,0.0319634703196347,False,,,,,,,,False,,,,,False
5764,350.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5764,350.0,2850.0,350.0,2850.0,True,14,0.0319634703196347,False,,,,,,,,False,,,,,False
5765,400.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5765,400.0,2850.0,400.0,2850.0,True,14,0.0319634703196347,False,,,,,,,,False,,,,,False
5766,450.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5766,450.0,2850.0,450.0,2850.0,True,14,0.0319634703196347,False,,,,,,,,False,,,,,False
5767,500.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5767,500.0,2850.0,500.0,2850.0,True,14,0.0319634703196347,False,,,,,,,,False,,,,,False
5768,550.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5768,550.0,2850.0,550.0,2850.0,True,44,0.1004566210045662,False,,,,,,,,False,,,,,False
5769,600.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5769,600.0,2850.0,600.0,2850.0,True,59,0.13470319634703196,False,,,,,,,,False,,,,,False
5770,650.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5770,650.0,2850.0,650.0,2850.0,True,59,0.13470319634703196,False,,,,,,,,False,,,,,False
5771,700.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5771,700.0,2850.0,700.0,2850.0,True,64,0.1461187214611872,False,,,,,,,,False,,,,,False
5772,750.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5772,750.0,2850.0,750.0,2850.0,True,79,0.18036529680365296,False,,,,,,,,False,,,,,False
5773,800.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5773,800.0,2850.0,800.0,2850.0,True,87,0.19863013698630136,False,,,,,,,,False,,,,,False
5774,850.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5774,850.0,2850.0,850.0,2850.0,True,100,0.228310502283105,False,,,,,,,,False,,,,,False
5775,900.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5775,900.0,2850.0,900.0,2850.0,True,107,0.24429223744292236,False,,,,,,,,False,,,,,False
5776,950.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5776,950.0,2850.0,950.0,2850.0,True,107,0.24429223744292236,False,,,,,,,,False,,,,,False
5777,1000.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5777,1000.0,2850.0,1000.0,2850.0,True,96,0.2191780821917808,False,,,,,,,,False,,,,,False
5778,1050.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5778,1050.0,2850.0,1050.0,2850.0,True,93,0.21232876712328766,False,,,,,,,,False,,,,,False
5779,1100.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5779,1100.0,2850.0,1100.0,2850.0,True,93,0.21232876712328766,False,,,,,,,,False,,,,,False
5780,1150.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5780,1150.0,2850.0,1150.0,2850.0,True,96,0.2191780821917808,False,,,,,,,,False,,,,,False
5781,1200.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5781,1200.0,2850.0,1200.0,2850.0,True,101,0.23059360730593606,False,,,,,,,,False,,,,,False
5782,1250.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5782,1250.0,2850.0,1250.0,2850.0,True,104,0.2374429223744292,False,,,,,,,,False,,,,,False
5783,1300.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5783,1300.0,2850.0,1300.0,2850.0,True,100,0.228310502283105,False,,,,,,,,False,,,,,False
5784,1350.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5784,1350.0,2850.0,1350.0,2850.0,True,101,0.23059360730593606,False,,,,,,,,False,,,,,False
5785,1400.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5785,1400.0,2850.0,1400.0,2850.0,True,102,0.2328767123287671,False,,,,,,,,False,,,,,False
5786,1450.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5786,1450.0,2850.0,1450.0,2850.0,True,105,0.23972602739726026,False,,,,,,,,False,,,,,False
5787,1500.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5787,1500.0,2850.0,1500.0,2850.0,True,109,0.24885844748858446,False,,,,,,,,False,,,,,False
5788,1550.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5788,1550.0,2850.0,1550.0,2850.0,True,113,0.2579908675799087,False,,,,,,,,False,,,,,False
5789,1600.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5789,1600.0,2850.0,1600.0,2850.0,True,104,0.2374429223744292,False,,,,,,,,False,,,,,False
5790,1650.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5790,1650.0,2850.0,1650.0,2850.0,True,84,0.1917808219178082,False,,,,,,,,False,,,,,False
5791,1700.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5791,1700.0,2850.0,1700.0,2850.0,True,79,0.18036529680365296,False,,,,,,,,False,,,,,False
5792,1750.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5792,1750.0,2850.0,1750.0,2850.0,True,79,0.18036529680365296,False,,,,,,,,False,,,,,False
5793,1800.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5793,1800.0,2850.0,1800.0,2850.0,True,82,0.1872146118721461,False,,,,,,,,False,,,,,False
5794,1850.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5794,1850.0,2850.0,1850.0,2850.0,True,87,0.19863013698630136,False,,,,,,,,False,,,,,False
5795,1900.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5795,1900.0,2850.0,1900.0,2850.0,True,91,0.20776255707762556,False,,,,,,,,False,,,,,False
5796,1950.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5796,1950.0,2850.0,1950.0,2850.0,True,88,0.2009132420091324,False,,,,,,,,False,,,,,False
5797,2000.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5797,2000.0,2850.0,2000.0,2850.0,True,84,0.1917808219178082,False,,,,,,,,False,,,,,False
5798,2050.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5798,2050.0,2850.0,2050.0,2850.0,True,88,0.2009132420091324,False,,,,,,,,False,,,,,False
5799,2100.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5799,2100.0,2850.0,2100.0,2850.0,True,84,0.1917808219178082,False,,,,,,,,False,,,,,False
5800,2150.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5800,2150.0,2850.0,2150.0,2850.0,True,76,0.1735159817351598,False,,,,,,,,False,,,,,False
5801,2200.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5801,2200.0,2850.0,2200.0,2850.0,True,74,0.1689497716894977,False,,,,,,,,False,,,,,False
5802,2250.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5802,2250.0,2850.0,2250.0,2850.0,True,67,0.15296803652968036,False,,,,,,,,False,,,,,False
5803,2300.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5803,2300.0,2850.0,2300.0,2850.0,True,59,0.13470319634703196,False,,,,,,,,False,,,,,False
5804,2350.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5804,2350.0,2850.0,2350.0,2850.0,True,57,0.13013698630136986,False,,,,,,,,False,,,,,False
5805,2400.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5805,2400.0,2850.0,2400.0,2850.0,True,55,0.12557077625570776,False,,,,,,,,False,,,,,False
5806,2450.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5806,2450.0,2850.0,2450.0,2850.0,True,50,0.1141552511415525,False,,,,,,,,False,,,,,False
5807,2500.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5807,2500.0,2850.0,2500.0,2850.0,True,48,0.1095890410958904,False,,,,,,,,False,,,,,False
5808,2550.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5808,2550.0,2850.0,2550.0,2850.0,True,44,0.1004566210045662,False,,,,,,,,False,,,,,False
5809,2600.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5809,2600.0,2850.0,2600.0,2850.0,True,47,0.10730593607305935,False,,,,,,,,False,,,,,False
5810,2650.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5810,2650.0,2850.0,2650.0,2850.0,True,51,0.11643835616438356,False,,,,,,,,False,,,,,False
5811,2700.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5811,2700.0,2850.0,2700.0,2850.0,True,54,0.1232876712328767,False,,,,,,,,False,,,,,False
5812,2750.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5812,2750.0,2850.0,2750.0,2850.0,True,61,0.13926940639269406,False,,,,,,,,False,,,,,False
5813,2800.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5813,2800.0,2850.0,2800.0,2850.0,True,64,0.1461187214611872,False,,,,,,,,False,,,,,False
5814,2850.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5814,2850.0,2850.0,2850.0,2850.0,True,66,0.1506849315068493,False,,,,,,,,False,,,,,False
5815,2900.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5815,2900.0,2850.0,2900.0,2850.0,True,68,0.1552511415525114,False,,,,,,,,False,,,,,False
5816,2950.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5816,2950.0,2850.0,2950.0,2850.0,True,70,0.1598173515981735,False,,,,,,,,False,,,,,False
5817,3000.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5817,3000.0,2850.0,3000.0,2850.0,True,73,0.16666666666666666,False,,,,,,,,False,,,,,False
5818,3050.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5818,3050.0,2850.0,3050.0,2850.0,True,74,0.1689497716894977,False,,,,,,,,False,,,,,False
5819,3100.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5819,3100.0,2850.0,3100.0,2850.0,True,73,0.16666666666666666,False,,,,,,,,False,,,,,False
5820,3150.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5820,3150.0,2850.0,3150.0,2850.0,True,70,0.1598173515981735,False,,,,,,,,False,,,,,False
5821,3200.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5821,3200.0,2850.0,3200.0,2850.0,True,62,0.1415525114155251,False,,,,,,,,False,,,,,False
5822,3250.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5822,3250.0,2850.0,3250.0,2850.0,True,55,0.12557077625570776,False,,,,,,,,False,,,,,False
5823,3300.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5823,3300.0,2850.0,3300.0,2850.0,True,49,0.11187214611872145,False,,,,,,,,False,,,,,False
5824,3350.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5824,3350.0,2850.0,3350.0,2850.0,True,44,0.1004566210045662,False,,,,,,,,False,,,,,False
5825,3400.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5825,3400.0,2850.0,3400.0,2850.0,True,33,0.07534246575342465,False,,,,,,,,False,,,,,False
5826,3450.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5826,3450.0,2850.0,3450.0,2850.0,True,26,0.0593607305936073,False,,,,,,,,False,,,,,False
5827,3500.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5827,3500.0,2850.0,3500.0,2850.0,True,19,0.04337899543378995,False,,,,,,,,False,,,,,False
5828,3550.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5828,3550.0,2850.0,3550.0,2850.0,True,14,0.0319634703196347,False,,,,,,,,False,,,,,False
5829,3600.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5829,3600.0,2850.0,3600.0,2850.0,True,11,0.02511415525114155,False,,,,,,,,False,,,,,False
5830,3650.0,2850.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,5830,3650.0,2850.0,3650.0,2850.0,False,0,0.0,False,,,,,,,,False,,,,,False
5831,3700.0,2850.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,5831,3700.0,2850.0,3700.0,2850.0,False,0,0.0,False,,,,,,,,False,,,,,False
5832,3750.0,2850.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,5832,3750.0,2850.0,3750.0,2850.0,False,0,0.0,False,,,,,,,,False,,,,,False
5833,3800.0,2850.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,5833,3800.0,2850.0,3800.0,2850.0,False,0,0.0,False,,,,,,,,False,,,,,False
5834,3850.0,2850.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,5834,3850.0,2850.0,3850.0,2850.0,False,0,0.0,False,,,,,,,,False,,,,,False
5835,3900.0,2850.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,5835,3900.0,2850.0,3900.0,2850.0,False,0,0.0,False,,,,,,,,False,,,,,False
5836,3950.0,2850.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,5836,3950.0,2850.0,3950.0,2850.0,False,0,0.0,False,,,,,,,,False,,,,,False
5837,4000.0,2850.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,5837,4000.0,2850.0,4000.0,2850.0,False,0,0.0,False,,,,,,,,False,,,,,False
5838,4050.0,2850.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,5838,4050.0,2850.0,4050.0,2850.0,False,0,0.0,False,,,,,,,,False,,,,,False
5839,4100.0,2850.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,5839,4100.0,2850.0,4100.0,2850.0,False,0,0.0,False,,,,,,,,False,,,,,False
5840,4150.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5840,4150.0,2850.0,4150.0,2850.0,True,2,0.0045662100456621,False,,,,,,,,False,,,,,False
5841,4200.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5841,4200.0,2850.0,4200.0,2850.0,True,2,0.0045662100456621,False,,,,,,,,False,,,,,False
5842,4250.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5842,4250.0,2850.0,4250.0,2850.0,True,2,0.0045662100456621,False,,,,,,,,False,,,,,False
5843,4300.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5843,4300.0,2850.0,4300.0,2850.0,True,2,0.0045662100456621,False,,,,,,,,False,,,,,False
5844,4350.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5844,4350.0,2850.0,4350.0,2850.0,True,2,0.0045662100456621,False,,,,,,,,False,,,,,False
5845,4400.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5845,4400.0,2850.0,4400.0,2850.0,True,2,0.0045662100456621,False,,,,,,,,False,,,,,False
5846,4450.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5846,4450.0,2850.0,4450.0,2850.0,True,2,0.0045662100456621,False,,,,,,,,False,,,,,False
5847,4500.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5847,4500.0,2850.0,4500.0,2850.0,True,2,0.0045662100456621,False,,,,,,,,False,,,,,False
5848,4550.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5848,4550.0,2850.0,4550.0,2850.0,True,2,0.0045662100456621,False,,,,,,,,False,,,,,False
5849,4600.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5849,4600.0,2850.0,4600.0,2850.0,True,1,0.00228310502283105,False,,,,,,,,False,,,,,False
5850,4650.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5850,4650.0,2850.0,4650.0,2850.0,True,0,0.0,False,,,,,,,,False,,,,,False
5851,4700.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5851,4700.0,2850.0,4700.0,2850.0,True,0,0.0,False,,,,,,,,False,,,,,False
5852,4750.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5852,4750.0,2850.0,4750.0,2850.0,True,0,0.0,False,,,,,,,,False,,,,,False
5853,4800.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5853,4800.0,2850.0,4800.0,2850.0,True,0,0.0,False,,,,,,,,False,,,,,False
5854,4850.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5854,4850.0,2850.0,4850.0,2850.0,True,0,0.0,False,,,,,,,,False,,,,,False
5855,4900.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5855,4900.0,2850.0,4900.0,2850.0,True,0,0.0,False,,,,,,,,False,,,,,False
5856,4950.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5856,4950.0,2850.0,4950.0,2850.0,True,0,0.0,False,,,,,,,,False,,,,,False
5857,5000.0,2850.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5857,5000.0,2850.0,5000.0,2850.0,True,0,0.0,False,,,,,,,,False,,,,,False
5858,0.0,2900.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5858,0.0,2900.0,0.0,2900.0,True,0,0.0,False,,,,,,,,False,,,,,False
5859,50.0,2900.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5859,50.0,2900.0,50.0,2900.0,True,0,0.0,False,,,,,,,,False,,,,,False
5860,100.0,2900.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5860,100.0,2900.0,100.0,2900.0,True,0,0.0,False,,,,,,,,False,,,,,False
5861,150.0,2900.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5861,150.0,2900.0,150.0,2900.0,True,0,0.0,False,,,,,,,,False,,,,,False
5862,200.0,2900.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,5862,200.0,2900.0,200.0,2900.0,True,0,0.0,False,,,,,,,,False,,,,,False
