edge_key,x1,y1,x2,y2,edge_distance_m,edge_hit_count,edge_visit_count,pair_hit_count,direction_hit_count,route_ids,pairs,directions
9307|9308,762.5,4600.0,787.5,4600.0,50.0,8,8,5,2,DB01_to_DK02_backward_backup_03;DB01_to_DK02_backward_main_03;DB01_to_DK02_forward_backup_03;DB02_to_DK02_backward_backup_03;DK01_to_DK02_backward_main_04;DK01_to_DK02_forward_backup_03;DK02_to_DK03_forward_main_03;DK02_to_DK06_forward_main_03,DB01_to_DK02;DB02_to_DK02;DK01_to_DK02;DK02_to_DK03;DK02_to_DK06,backward;forward
9310|9311,918.75,4600.0,931.25,4600.0,50.0,8,8,7,2,DB01_to_DK02_forward_backup_03;DB02_to_DK02_backward_backup_03;DK01_to_DK02_backward_main_04;DK01_to_DK02_forward_backup_03;DK02_to_DK03_forward_main_03;DK02_to_DK06_forward_main_03;DK03_to_DK05_backward_main_02;DK05_to_DK06_backward_main_04,DB01_to_DK02;DB02_to_DK02;DK01_to_DK02;DK02_to_DK03;DK02_to_DK06;DK03_to_DK05;DK05_to_DK06,backward;forward
9311|9312,968.75,4600.0,981.25,4600.0,50.0,8,8,7,2,DB01_to_DK02_forward_backup_03;DB02_to_DK02_backward_backup_03;DK01_to_DK02_backward_main_04;DK01_to_DK02_forward_backup_03;DK02_to_DK03_forward_main_03;DK02_to_DK06_forward_main_03;DK03_to_DK05_backward_main_02;DK05_to_DK06_backward_main_04,DB01_to_DK02;DB02_to_DK02;DK01_to_DK02;DK02_to_DK03;DK02_to_DK06;DK03_to_DK05;DK05_to_DK06,backward;forward
9312|9313,1018.75,4600.0,1031.25,4600.0,50.0,8,8,7,2,DB01_to_DK02_forward_backup_03;DB02_to_DK02_backward_backup_03;DK01_to_DK02_backward_main_04;DK01_to_DK02_forward_backup_03;DK02_to_DK03_forward_main_03;DK02_to_DK06_forward_main_03;DK03_to_DK05_backward_main_02;DK05_to_DK06_backward_main_04,DB01_to_DK02;DB02_to_DK02;DK01_to_DK02;DK02_to_DK03;DK02_to_DK06;DK03_to_DK05;DK05_to_DK06,backward;forward
9313|9314,1068.75,4600.0,1081.25,4600.0,50.0,8,8,7,2,DB01_to_DK02_forward_backup_03;DB02_to_DK02_backward_backup_03;DK01_to_DK02_backward_main_04;DK01_to_DK02_forward_backup_03;DK02_to_DK03_forward_main_03;DK02_to_DK06_forward_main_03;DK03_to_DK05_backward_main_02;DK05_to_DK06_backward_main_04,DB01_to_DK02;DB02_to_DK02;DK01_to_DK02;DK02_to_DK03;DK02_to_DK06;DK03_to_DK05;DK05_to_DK06,backward;forward
9314|9315,1118.75,4600.0,1131.25,4600.0,50.0,8,8,7,2,DB01_to_DK02_forward_backup_03;DB02_to_DK02_backward_backup_03;DK01_to_DK02_backward_main_04;DK01_to_DK02_forward_backup_03;DK02_to_DK03_forward_main_03;DK02_to_DK06_forward_main_03;DK03_to_DK05_backward_main_02;DK05_to_DK06_backward_main_04,DB01_to_DK02;DB02_to_DK02;DK01_to_DK02;DK02_to_DK03;DK02_to_DK06;DK03_to_DK05;DK05_to_DK06,backward;forward
9505|9607,562.5,4712.5,587.5,4737.5,70.71067811865476,8,8,8,2,DB01_to_DK02_backward_backup_04;DB02_to_DK05_backward_main_01;DK01_to_DK02_forward_backup_04;DK01_to_DK05_backward_main_02;DK02_to_DK03_forward_main_04;DK02_to_DK06_forward_main_04;DK03_to_DK05_backward_main_01;DK05_to_DK06_backward_main_03,DB01_to_DK02;DB02_to_DK05;DK01_to_DK02;DK01_to_DK05;DK02_to_DK03;DK02_to_DK06;DK03_to_DK05;DK05_to_DK06,backward;forward
9609|9610,731.25,4750.0,718.75,4750.0,50.0,8,8,8,2,DB01_to_DK02_backward_backup_04;DB01_to_DK05_forward_main_04;DB02_to_DK05_forward_main_02;DK01_to_DK02_forward_backup_04;DK01_to_DK05_forward_main_02;DK02_to_DK06_forward_main_04;DK04_to_DK05_forward_main_03;DK05_to_DK06_forward_main_02,DB01_to_DK02;DB01_to_DK05;DB02_to_DK05;DK01_to_DK02;DK01_to_DK05;DK02_to_DK06;DK04_to_DK05;DK05_to_DK06,backward;forward
9610|9611,781.25,4750.0,768.75,4750.0,50.0,8,8,8,2,DB01_to_DK02_backward_backup_04;DB01_to_DK05_forward_main_04;DB02_to_DK05_forward_main_02;DK01_to_DK02_forward_backup_04;DK01_to_DK05_forward_main_02;DK02_to_DK06_forward_main_04;DK04_to_DK05_forward_main_03;DK05_to_DK06_forward_main_02,DB01_to_DK02;DB01_to_DK05;DB02_to_DK05;DK01_to_DK02;DK01_to_DK05;DK02_to_DK06;DK04_to_DK05;DK05_to_DK06,backward;forward
10016|10017,871.4285714285714,4950.0,878.5714285714286,4950.0,50.0,7,7,4,2,DK01_to_DK05_backward_backup_04;DK01_to_DK05_forward_backup_03;DK02_to_DK03_backward_main_03;DK02_to_DK03_forward_backup_04;DK03_to_DK05_backward_backup_01;DK03_to_DK05_forward_backup_02;DK05_to_DK06_forward_backup_03,DK01_to_DK05;DK02_to_DK03;DK03_to_DK05;DK05_to_DK06,backward;forward
10017|10018,921.4285714285714,4950.0,928.5714285714286,4950.0,50.0,7,7,4,2,DK01_to_DK05_backward_backup_04;DK01_to_DK05_forward_backup_03;DK02_to_DK03_backward_main_03;DK02_to_DK03_forward_backup_04;DK03_to_DK05_backward_backup_01;DK03_to_DK05_forward_backup_02;DK05_to_DK06_forward_backup_03,DK01_to_DK05;DK02_to_DK03;DK03_to_DK05;DK05_to_DK06,backward;forward
10018|10019,971.4285714285714,4950.0,978.5714285714286,4950.0,50.0,7,7,4,2,DK01_to_DK05_backward_backup_04;DK01_to_DK05_forward_backup_03;DK02_to_DK03_backward_main_03;DK02_to_DK03_forward_backup_04;DK03_to_DK05_backward_backup_01;DK03_to_DK05_forward_backup_02;DK05_to_DK06_forward_backup_03,DK01_to_DK05;DK02_to_DK03;DK03_to_DK05;DK05_to_DK06,backward;forward
10019|10020,1021.4285714285714,4950.0,1028.5714285714287,4950.0,50.0,7,7,4,2,DK01_to_DK05_backward_backup_04;DK01_to_DK05_forward_backup_03;DK02_to_DK03_backward_main_03;DK02_to_DK03_forward_backup_04;DK03_to_DK05_backward_backup_01;DK03_to_DK05_forward_backup_02;DK05_to_DK06_forward_backup_03,DK01_to_DK05;DK02_to_DK03;DK03_to_DK05;DK05_to_DK06,backward;forward
10020|10021,1071.4285714285713,4950.0,1078.5714285714287,4950.0,50.0,7,7,4,2,DK01_to_DK05_backward_backup_04;DK01_to_DK05_forward_backup_03;DK02_to_DK03_backward_main_03;DK02_to_DK03_forward_backup_04;DK03_to_DK05_backward_backup_01;DK03_to_DK05_forward_backup_02;DK05_to_DK06_forward_backup_03,DK01_to_DK05;DK02_to_DK03;DK03_to_DK05;DK05_to_DK06,backward;forward
10021|10022,1121.4285714285713,4950.0,1128.5714285714287,4950.0,50.0,7,7,4,2,DK01_to_DK05_backward_backup_04;DK01_to_DK05_forward_backup_03;DK02_to_DK03_backward_main_03;DK02_to_DK03_forward_backup_04;DK03_to_DK05_backward_backup_01;DK03_to_DK05_forward_backup_02;DK05_to_DK06_forward_backup_03,DK01_to_DK05;DK02_to_DK03;DK03_to_DK05;DK05_to_DK06,backward;forward
2635|2737,471.42857142857144,1321.4285714285713,478.57142857142856,1328.5714285714287,70.71067811865476,7,7,5,2,DB01_to_DK04_forward_main_01;DB02_to_DK04_backward_main_04;DB02_to_DK04_forward_main_01;DK01_to_DK04_backward_main_02;DK03_to_DK04_backward_backup_02;DK03_to_DK04_backward_main_02;DK04_to_DK06_backward_main_02,DB01_to_DK04;DB02_to_DK04;DK01_to_DK04;DK03_to_DK04;DK04_to_DK06,backward;forward
2738|2840,578.5714285714286,1378.5714285714287,571.4285714285714,1371.4285714285713,70.71067811865476,7,7,6,2,DB01_to_DK04_forward_main_01;DB02_to_DK04_backward_main_01;DB02_to_DK04_forward_backup_01;DK01_to_DK04_backward_backup_02;DK03_to_DK04_backward_main_03;DK04_to_DK05_backward_main_02;DK04_to_DK06_backward_backup_02,DB01_to_DK04;DB02_to_DK04;DK01_to_DK04;DK03_to_DK04;DK04_to_DK05;DK04_to_DK06,backward;forward
2812|2914,4257.142857142857,1357.142857142857,4292.857142857143,1392.857142857143,70.71067811865476,7,7,6,2,DB01_to_DB02_backward_main_04;DB01_to_DB02_forward_backup_02;DB02_to_DK01_forward_backup_02;DB02_to_DK02_forward_backup_02;DB02_to_DK03_forward_backup_02;DB02_to_DK04_forward_backup_02;DB02_to_DK05_forward_backup_02,DB01_to_DB02;DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK04;DB02_to_DK05,backward;forward
2859|2961,1571.4285714285713,1421.4285714285713,1578.5714285714287,1428.5714285714287,70.71067811865476,7,7,5,2,DB01_to_DK01_forward_backup_03;DB01_to_DK02_forward_main_02;DB01_to_DK03_backward_backup_04;DB01_to_DK03_forward_backup_02;DB01_to_DK05_backward_main_04;DB01_to_DK06_backward_main_04;DB01_to_DK06_forward_backup_02,DB01_to_DK01;DB01_to_DK02;DB01_to_DK03;DB01_to_DK05;DB01_to_DK06,backward;forward
2914|3016,4307.142857142857,1407.142857142857,4342.857142857143,1442.857142857143,70.71067811865476,7,7,6,2,DB01_to_DB02_backward_main_04;DB01_to_DB02_forward_backup_02;DB02_to_DK01_forward_backup_02;DB02_to_DK02_forward_backup_02;DB02_to_DK03_forward_backup_02;DB02_to_DK04_forward_backup_02;DB02_to_DK05_forward_backup_02,DB01_to_DB02;DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK04;DB02_to_DK05,backward;forward
2915|3017,4357.142857142857,1407.142857142857,4392.857142857143,1442.857142857143,70.71067811865476,7,7,7,1,DB01_to_DB02_forward_main_02;DB02_to_DK01_forward_main_02;DB02_to_DK02_forward_main_02;DB02_to_DK03_forward_main_02;DB02_to_DK04_forward_main_02;DB02_to_DK05_forward_main_02;DB02_to_DK06_forward_main_02,DB01_to_DB02;DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK04;DB02_to_DK05;DB02_to_DK06,forward
2916|3018,4421.428571428572,1421.4285714285713,4428.571428571428,1428.5714285714287,70.71067811865476,7,7,7,2,DB01_to_DB02_backward_backup_04;DB02_to_DK01_backward_backup_02;DB02_to_DK02_forward_backup_03;DB02_to_DK03_backward_backup_03;DB02_to_DK04_forward_backup_04;DB02_to_DK05_backward_backup_01;DB02_to_DK06_forward_backup_02,DB01_to_DB02;DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK04;DB02_to_DK05;DB02_to_DK06,backward;forward
2944|3046,778.5714285714286,1478.5714285714287,771.4285714285714,1471.4285714285713,70.71067811865476,7,7,6,2,DB01_to_DK04_forward_main_01;DB02_to_DK04_backward_backup_01;DB02_to_DK04_forward_backup_03;DK01_to_DK04_forward_main_02;DK03_to_DK04_forward_main_02;DK04_to_DK05_forward_main_03;DK04_to_DK06_forward_main_02,DB01_to_DK04;DB02_to_DK04;DK01_to_DK04;DK03_to_DK04;DK04_to_DK05;DK04_to_DK06,backward;forward
2961|3063,1621.4285714285713,1471.4285714285713,1628.5714285714287,1478.5714285714287,70.71067811865476,7,7,5,2,DB01_to_DK01_forward_backup_03;DB01_to_DK02_forward_main_02;DB01_to_DK03_backward_backup_04;DB01_to_DK03_forward_backup_02;DB01_to_DK05_backward_main_04;DB01_to_DK06_backward_main_04;DB01_to_DK06_forward_backup_02,DB01_to_DK01;DB01_to_DK02;DB01_to_DK03;DB01_to_DK05;DB01_to_DK06,backward;forward
3009|3010,4014.285714285714,1450.0,4035.714285714286,1450.0,50.0,7,7,3,2,DB02_to_DK02_backward_backup_01;DB02_to_DK02_backward_main_01;DB02_to_DK02_forward_backup_01;DB02_to_DK04_backward_main_01;DB02_to_DK04_forward_backup_01;DB02_to_DK05_backward_backup_04;DB02_to_DK05_backward_main_04,DB02_to_DK02;DB02_to_DK04;DB02_to_DK05,backward;forward
3018|3119,4450.0,1471.4285714285713,4450.0,1478.5714285714287,50.0,7,7,7,2,DB01_to_DB02_backward_backup_04;DB02_to_DK01_backward_backup_02;DB02_to_DK02_forward_backup_03;DB02_to_DK03_backward_backup_03;DB02_to_DK04_forward_backup_04;DB02_to_DK05_backward_backup_01;DB02_to_DK06_forward_backup_02,DB01_to_DB02;DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK04;DB02_to_DK05;DB02_to_DK06,backward;forward
3033|3134,150.0,1521.4285714285713,150.0,1528.5714285714287,50.0,7,7,4,2,DB01_to_DK04_backward_backup_04;DB01_to_DK04_backward_main_04;DB02_to_DK04_forward_main_02;DK01_to_DK04_backward_backup_01;DK01_to_DK04_forward_backup_04;DK03_to_DK04_backward_backup_01;DK03_to_DK04_forward_backup_04,DB01_to_DK04;DB02_to_DK04;DK01_to_DK04;DK03_to_DK04,backward;forward
3043|3145,671.4285714285714,1521.4285714285713,678.5714285714286,1528.5714285714287,70.71067811865476,7,7,5,2,DB01_to_DK04_forward_main_04;DB02_to_DK04_backward_main_04;DB02_to_DK04_forward_main_01;DK01_to_DK04_backward_main_02;DK03_to_DK04_backward_backup_02;DK03_to_DK04_backward_main_02;DK04_to_DK06_backward_main_02,DB01_to_DK04;DB02_to_DK04;DK01_to_DK04;DK03_to_DK04;DK04_to_DK06,backward;forward
3046|3148,828.5714285714286,1528.5714285714287,821.4285714285714,1521.4285714285713,70.71067811865476,7,7,6,2,DB01_to_DK04_forward_main_01;DB02_to_DK04_backward_backup_01;DB02_to_DK04_forward_backup_03;DK01_to_DK04_forward_main_02;DK03_to_DK04_forward_main_02;DK04_to_DK05_forward_main_03;DK04_to_DK06_forward_main_02,DB01_to_DK04;DB02_to_DK04;DK01_to_DK04;DK03_to_DK04;DK04_to_DK05;DK04_to_DK06,backward;forward
3063|3165,1671.4285714285713,1521.4285714285713,1678.5714285714287,1528.5714285714287,70.71067811865476,7,7,5,2,DB01_to_DK01_forward_backup_03;DB01_to_DK02_forward_main_02;DB01_to_DK03_backward_backup_04;DB01_to_DK03_forward_backup_02;DB01_to_DK05_backward_main_04;DB01_to_DK06_backward_main_04;DB01_to_DK06_forward_backup_02,DB01_to_DK01;DB01_to_DK02;DB01_to_DK03;DB01_to_DK05;DB01_to_DK06,backward;forward
3113|3213,4107.142857142857,1542.857142857143,4142.857142857143,1507.142857142857,70.71067811865476,7,7,6,2,DB01_to_DB02_forward_main_04;DB02_to_DK01_backward_main_01;DB02_to_DK02_backward_main_03;DB02_to_DK03_backward_main_01;DB02_to_DK05_backward_backup_02;DB02_to_DK06_backward_main_02;DB02_to_DK06_forward_backup_01,DB01_to_DB02;DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK05;DB02_to_DK06,backward;forward
3114|3214,4164.285714285715,1535.7142857142858,4185.714285714285,1514.2857142857142,70.71067811865476,7,7,6,2,DB01_to_DB02_backward_backup_02;DB01_to_DB02_forward_backup_04;DB02_to_DK01_backward_backup_03;DB02_to_DK02_backward_backup_03;DB02_to_DK03_backward_main_04;DB02_to_DK05_forward_main_04;DB02_to_DK06_backward_backup_01,DB01_to_DB02;DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK05;DB02_to_DK06,backward;forward
3119|3220,4450.0,1521.4285714285713,4450.0,1528.5714285714287,50.0,7,7,7,2,DB01_to_DB02_backward_backup_04;DB02_to_DK01_backward_backup_02;DB02_to_DK02_forward_backup_03;DB02_to_DK03_backward_backup_03;DB02_to_DK04_forward_backup_04;DB02_to_DK05_backward_backup_01;DB02_to_DK06_forward_backup_02,DB01_to_DB02;DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK04;DB02_to_DK05;DB02_to_DK06,backward;forward
3146|3248,778.5714285714286,1578.5714285714287,771.4285714285714,1571.4285714285713,70.71067811865476,7,7,6,2,DB01_to_DK04_forward_main_04;DB02_to_DK04_backward_main_01;DB02_to_DK04_forward_backup_01;DK01_to_DK04_backward_backup_02;DK03_to_DK04_backward_main_03;DK04_to_DK05_backward_main_02;DK04_to_DK06_backward_backup_02,DB01_to_DK04;DB02_to_DK04;DK01_to_DK04;DK03_to_DK04;DK04_to_DK05;DK04_to_DK06,backward;forward
3148|3250,878.5714285714286,1578.5714285714287,871.4285714285714,1571.4285714285713,70.71067811865476,7,7,6,2,DB01_to_DK04_forward_main_01;DB02_to_DK04_backward_backup_01;DB02_to_DK04_forward_backup_03;DK01_to_DK04_forward_main_02;DK03_to_DK04_forward_main_02;DK04_to_DK05_forward_main_03;DK04_to_DK06_forward_main_02,DB01_to_DK04;DB02_to_DK04;DK01_to_DK04;DK03_to_DK04;DK04_to_DK05;DK04_to_DK06,backward;forward
3161|3263,1535.7142857142858,1585.7142857142858,1514.2857142857142,1564.2857142857142,70.71067811865476,7,7,5,2,DB01_to_DK01_backward_main_03;DB01_to_DK03_backward_main_01;DB01_to_DK04_backward_backup_03;DB01_to_DK05_backward_main_01;DB01_to_DK05_forward_backup_01;DB01_to_DK06_backward_main_01;DB01_to_DK06_forward_backup_01,DB01_to_DK01;DB01_to_DK03;DB01_to_DK04;DB01_to_DK05;DB01_to_DK06,backward;forward
3165|3267,1721.4285714285713,1571.4285714285713,1728.5714285714287,1578.5714285714287,70.71067811865476,7,7,5,2,DB01_to_DK01_forward_backup_03;DB01_to_DK02_forward_main_02;DB01_to_DK03_backward_backup_04;DB01_to_DK03_forward_backup_02;DB01_to_DK05_backward_main_04;DB01_to_DK06_backward_main_04;DB01_to_DK06_forward_backup_02,DB01_to_DK01;DB01_to_DK02;DB01_to_DK03;DB01_to_DK05;DB01_to_DK06,backward;forward
3213|3313,4057.1428571428573,1592.857142857143,4092.8571428571427,1557.142857142857,70.71067811865476,7,7,6,2,DB01_to_DB02_forward_main_04;DB02_to_DK01_backward_main_01;DB02_to_DK02_backward_main_03;DB02_to_DK03_backward_main_01;DB02_to_DK05_backward_backup_02;DB02_to_DK06_backward_main_02;DB02_to_DK06_forward_backup_01,DB01_to_DB02;DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK05;DB02_to_DK06,backward;forward
3214|3314,4114.285714285715,1585.7142857142858,4135.714285714285,1564.2857142857142,70.71067811865476,7,7,6,2,DB01_to_DB02_backward_backup_02;DB01_to_DB02_forward_backup_04;DB02_to_DK01_backward_backup_03;DB02_to_DK02_backward_backup_03;DB02_to_DK03_backward_main_04;DB02_to_DK05_forward_main_04;DB02_to_DK06_backward_backup_01,DB01_to_DB02;DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK05;DB02_to_DK06,backward;forward
3220|3321,4450.0,1571.4285714285713,4450.0,1578.5714285714287,50.0,7,7,7,2,DB01_to_DB02_backward_backup_04;DB02_to_DK01_backward_backup_02;DB02_to_DK02_forward_backup_03;DB02_to_DK03_backward_backup_03;DB02_to_DK04_forward_backup_04;DB02_to_DK05_backward_backup_01;DB02_to_DK06_forward_backup_02,DB01_to_DB02;DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK04;DB02_to_DK05;DB02_to_DK06,backward;forward
3248|3350,828.5714285714286,1628.5714285714287,821.4285714285714,1621.4285714285713,70.71067811865476,7,7,6,2,DB01_to_DK04_forward_main_04;DB02_to_DK04_backward_main_01;DB02_to_DK04_forward_backup_01;DK01_to_DK04_backward_backup_02;DK03_to_DK04_backward_main_03;DK04_to_DK05_backward_main_02;DK04_to_DK06_backward_backup_02,DB01_to_DK04;DB02_to_DK04;DK01_to_DK04;DK03_to_DK04;DK04_to_DK05;DK04_to_DK06,backward;forward
3315|3415,4114.285714285715,1635.7142857142858,4135.714285714285,1614.2857142857142,70.71067811865476,7,7,5,2,DB01_to_DB02_backward_main_03;DB02_to_DK02_backward_backup_04;DB02_to_DK02_backward_main_04;DB02_to_DK03_backward_backup_04;DB02_to_DK05_backward_main_03;DB02_to_DK05_forward_backup_04;DB02_to_DK06_backward_main_01,DB01_to_DB02;DB02_to_DK02;DB02_to_DK03;DB02_to_DK05;DB02_to_DK06,backward;forward
3321|3422,4450.0,1621.4285714285713,4450.0,1628.5714285714287,50.0,7,7,7,2,DB01_to_DB02_backward_backup_04;DB02_to_DK01_backward_backup_02;DB02_to_DK02_forward_backup_03;DB02_to_DK03_backward_backup_03;DB02_to_DK04_forward_backup_04;DB02_to_DK05_backward_backup_01;DB02_to_DK06_forward_backup_02,DB01_to_DB02;DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK04;DB02_to_DK05;DB02_to_DK06,backward;forward
3350|3452,878.5714285714286,1678.5714285714287,871.4285714285714,1671.4285714285713,70.71067811865476,7,7,6,2,DB01_to_DK04_forward_main_04;DB02_to_DK04_backward_main_01;DB02_to_DK04_forward_backup_01;DK01_to_DK04_backward_backup_02;DK03_to_DK04_backward_main_03;DK04_to_DK05_backward_main_02;DK04_to_DK06_backward_backup_02,DB01_to_DK04;DB02_to_DK04;DK01_to_DK04;DK03_to_DK04;DK04_to_DK05;DK04_to_DK06,backward;forward
3356|3457,1150.0,1678.5714285714287,1150.0,1671.4285714285713,50.0,7,7,3,2,DB01_to_DK03_forward_backup_04;DB01_to_DK05_backward_backup_03;DB01_to_DK05_backward_main_03;DB01_to_DK05_forward_backup_03;DB01_to_DK06_backward_backup_02;DB01_to_DK06_backward_main_02;DB01_to_DK06_forward_backup_03,DB01_to_DK03;DB01_to_DK05;DB01_to_DK06,backward;forward
3422|3523,4450.0,1671.4285714285713,4450.0,1678.5714285714287,50.0,7,7,7,2,DB01_to_DB02_backward_backup_04;DB02_to_DK01_backward_backup_02;DB02_to_DK02_forward_backup_03;DB02_to_DK03_backward_backup_03;DB02_to_DK04_forward_backup_04;DB02_to_DK05_backward_backup_01;DB02_to_DK06_forward_backup_02,DB01_to_DB02;DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK04;DB02_to_DK05;DB02_to_DK06,backward;forward
3457|3558,1150.0,1728.5714285714287,1150.0,1721.4285714285713,50.0,7,7,3,2,DB01_to_DK03_forward_backup_04;DB01_to_DK05_backward_backup_03;DB01_to_DK05_backward_main_03;DB01_to_DK05_forward_backup_03;DB01_to_DK06_backward_backup_02;DB01_to_DK06_backward_main_02;DB01_to_DK06_forward_backup_03,DB01_to_DK03;DB01_to_DK05;DB01_to_DK06,backward;forward
3558|3659,1150.0,1778.5714285714287,1150.0,1771.4285714285713,50.0,7,7,3,2,DB01_to_DK03_forward_backup_04;DB01_to_DK05_backward_backup_03;DB01_to_DK05_backward_main_03;DB01_to_DK05_forward_backup_03;DB01_to_DK06_backward_backup_02;DB01_to_DK06_backward_main_02;DB01_to_DK06_forward_backup_03,DB01_to_DK03;DB01_to_DK05;DB01_to_DK06,backward;forward
3611|3711,3771.4285714285716,1778.5714285714287,3778.5714285714284,1771.4285714285713,70.71067811865476,7,7,5,2,DB02_to_DK01_forward_main_01;DB02_to_DK02_backward_backup_02;DB02_to_DK02_backward_main_02;DB02_to_DK03_forward_main_01;DB02_to_DK04_backward_backup_02;DB02_to_DK04_backward_main_02;DB02_to_DK05_forward_main_01,DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK04;DB02_to_DK05,backward;forward
3659|3760,1150.0,1828.5714285714287,1150.0,1821.4285714285713,50.0,7,7,3,2,DB01_to_DK03_forward_backup_04;DB01_to_DK05_backward_backup_03;DB01_to_DK05_backward_main_03;DB01_to_DK05_forward_backup_03;DB01_to_DK06_backward_backup_02;DB01_to_DK06_backward_main_02;DB01_to_DK06_forward_backup_03,DB01_to_DK03;DB01_to_DK05;DB01_to_DK06,backward;forward
3711|3811,3721.4285714285716,1828.5714285714287,3728.5714285714284,1821.4285714285713,70.71067811865476,7,7,5,2,DB02_to_DK01_forward_main_01;DB02_to_DK02_backward_backup_02;DB02_to_DK02_backward_main_02;DB02_to_DK03_forward_main_01;DB02_to_DK04_backward_backup_02;DB02_to_DK04_backward_main_02;DB02_to_DK05_forward_main_01,DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK04;DB02_to_DK05,backward;forward
3715|3815,3921.4285714285716,1828.5714285714287,3928.5714285714284,1821.4285714285713,70.71067811865476,7,7,6,2,DB02_to_DK01_backward_backup_03;DB02_to_DK02_forward_backup_02;DB02_to_DK03_backward_backup_04;DB02_to_DK04_forward_backup_02;DB02_to_DK05_backward_main_03;DB02_to_DK05_forward_backup_04;DB02_to_DK06_backward_backup_01,DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK04;DB02_to_DK05;DB02_to_DK06,backward;forward
3725|3827,4485.714285714285,1835.7142857142858,4464.285714285715,1814.2857142857142,70.71067811865476,7,7,5,2,DB02_to_DK01_backward_backup_02;DB02_to_DK02_forward_backup_03;DB02_to_DK03_backward_backup_03;DB02_to_DK04_backward_backup_03;DB02_to_DK04_backward_main_03;DB02_to_DK04_forward_backup_04;DB02_to_DK05_backward_backup_01,DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK04;DB02_to_DK05,backward;forward
3726|3828,4521.428571428572,1821.4285714285713,4528.571428571428,1828.5714285714287,70.71067811865476,7,7,7,2,DB01_to_DB02_backward_main_04;DB02_to_DK01_backward_main_02;DB02_to_DK02_forward_main_03;DB02_to_DK03_backward_main_03;DB02_to_DK04_forward_main_04;DB02_to_DK05_backward_main_01;DB02_to_DK06_forward_main_02,DB01_to_DB02;DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK04;DB02_to_DK05;DB02_to_DK06,backward;forward
3727|3827,4535.714285714285,1814.2857142857142,4514.285714285715,1835.7142857142858,70.71067811865476,7,7,5,2,DB02_to_DK01_backward_backup_02;DB02_to_DK02_forward_backup_03;DB02_to_DK03_backward_backup_03;DB02_to_DK04_backward_backup_03;DB02_to_DK04_backward_main_03;DB02_to_DK04_forward_backup_04;DB02_to_DK05_backward_backup_01,DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK04;DB02_to_DK05,backward;forward
3742|3844,271.42857142857144,1871.4285714285713,278.57142857142856,1878.5714285714287,70.71067811865476,7,7,3,2,DB02_to_DK04_backward_backup_02;DB02_to_DK04_backward_main_02;DB02_to_DK04_forward_backup_02;DK01_to_DK04_backward_main_01;DK01_to_DK04_forward_backup_01;DK03_to_DK04_backward_main_01;DK03_to_DK04_forward_backup_01,DB02_to_DK04;DK01_to_DK04;DK03_to_DK04,backward;forward
3760|3861,1150.0,1878.5714285714287,1150.0,1871.4285714285713,50.0,7,7,3,2,DB01_to_DK03_forward_backup_04;DB01_to_DK05_backward_backup_03;DB01_to_DK05_backward_main_03;DB01_to_DK05_forward_backup_03;DB01_to_DK06_backward_backup_02;DB01_to_DK06_backward_main_02;DB01_to_DK06_forward_backup_03,DB01_to_DK03;DB01_to_DK05;DB01_to_DK06,backward;forward
3810|3910,3600.0,1900.0,3650.0,1850.0,70.71067811865476,7,7,5,1,DB02_to_DK01_backward_main_03;DB02_to_DK02_backward_backup_02;DB02_to_DK02_backward_main_02;DB02_to_DK03_backward_backup_02;DB02_to_DK04_backward_backup_02;DB02_to_DK04_backward_main_02;DB02_to_DK06_backward_backup_02,DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK04;DB02_to_DK06,backward
