version,pair,route_key,start_label,end_label,direction,route_type,route_rank,success,message,distance_m,distance_km,total_cost,n_path_nodes,expanded_nodes,runtime_sec,mean_distance_to_main_m,duplicated_from_main,duplicated_from_previous_main,used_full_map_retry,safe_fallback,main_avoid_previous_radius_m,backup_corridor_m,lock_mode,locked_overlap_nodes,locked_overlap_checked_nodes,locked_overlap_percent,mean_flz_support,mean_emergency_risk,mean_other_terminal_avoidance,mean_traffic_penalty_factor,route_file
v4,DK01_to_DK02,backward_backup_03,DK02,DK01,backward,backup,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],2817.766952966369,2.817766952966369,313.93836074885274,47,153,0.06316971778869629,46.77020216899749,False,False,False,True,,150.0,strict_lock,0,39,0.0,0.426129669920145,0.5738703300798549,0.7000565242124132,1.5600452193699303,output/thetastar_master_plan/route_nodes/DK01_to_DK02_backward_backup_03.csv
v4,DK01_to_DK02,backward_main_04,DK02,DK01,backward,main,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3000.6096654409876,3.0006096654409875,329.978507947345,49,600,0.23691463470458984,,False,False,False,True,0.0,,strict_lock,0,43,0.0,0.410232694837351,0.589767305162649,0.6654872300827037,1.5323897840661629,output/thetastar_master_plan/route_nodes/DK01_to_DK02_backward_main_04.csv
v4,DK01_to_DK02,backward_backup_04,DK02,DK01,backward,backup,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3283.452377915607,3.283452377915607,356.0302643499084,53,178,0.07378005981445312,68.10293103749443,False,False,False,True,,150.0,strict_lock,0,47,0.0,0.3916250934227341,0.6083749065772659,0.628943999627809,1.5031551997022476,output/thetastar_master_plan/route_nodes/DK01_to_DK02_backward_backup_04.csv
v4,DK01_to_DK03,forward_main_01,DK01,DK03,forward,main,1,True,Path found by A* and post-smoothed by Theta* line-of-sight. nodes: 21 -> 2,1414.2135623730956,1.4142135623730956,87.17511904045486,21,172,0.07371783256530762,,False,False,False,False,,,,0,0,0.0,0.8376738865438919,0.16232611345610812,0.09064976096669734,1.0725198087733578,output/thetastar_master_plan/route_nodes/DK01_to_DK03_forward_main_01.csv
v4,DK01_to_DK03,forward_backup_01,DK01,DK03,forward,backup,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],1443.5028842544407,1.4435028842544406,88.3736178352817,22,47,0.019328594207763672,40.90909090909091,False,False,False,True,,50.0,strict_lock,0,16,0.0,0.8262821489803848,0.17371785101961504,0.07872656908435953,1.0629812552674878,output/thetastar_master_plan/route_nodes/DK01_to_DK03_forward_backup_01.csv
v4,DK01_to_DK03,forward_main_02,DK01,DK03,forward,main,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],1838.4776310850239,1.838477631085024,113.02602169689672,27,343,0.14449667930603027,,False,False,False,True,200.0,,strict_lock,0,21,0.0,0.7438849961445103,0.2561150038554895,0.03899998188229015,1.0311999855058323,output/thetastar_master_plan/route_nodes/DK01_to_DK03_forward_main_02.csv
v4,DK01_to_DK03,forward_backup_02,DK01,DK03,forward,backup,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],1726.3455967290593,1.7263455967290593,105.46443938325243,26,54,0.022887706756591797,46.15384615384615,False,False,False,True,,50.0,strict_lock,0,20,0.0,0.7655972434013967,0.23440275659860313,0.04627961242919366,1.037023689943355,output/thetastar_master_plan/route_nodes/DK01_to_DK03_forward_backup_02.csv
v4,DK01_to_DK03,forward_main_03,DK01,DK03,forward,main,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],1838.4776310850239,1.838477631085024,122.51864542683154,27,241,0.10448336601257324,,False,False,False,True,200.0,,strict_lock,0,21,0.0,0.8074135058327874,0.1925864941672127,0.1768647400919504,1.1414917920735603,output/thetastar_master_plan/route_nodes/DK01_to_DK03_forward_main_03.csv
v4,DK01_to_DK03,forward_backup_03,DK01,DK03,forward,backup,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],1726.3455967290593,1.7263455967290593,113.05411310530863,26,53,0.02230215072631836,46.15384615384615,False,False,False,True,,50.0,strict_lock,0,20,0.0,0.8185601715287313,0.1814398284712686,0.15915468349912176,1.1273237467992976,output/thetastar_master_plan/route_nodes/DK01_to_DK03_forward_backup_03.csv
v4,DK01_to_DK03,forward_main_04,DK01,DK03,forward,main,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3028.4271247461907,3.0284271247461905,200.57537394392006,45,1153,0.4964110851287842,,False,False,False,True,200.0,,strict_lock,0,39,0.0,0.5820940929932826,0.4179059070067173,0.02265121961139898,1.0181209756891192,output/thetastar_master_plan/route_nodes/DK01_to_DK03_forward_main_04.csv
v4,DK01_to_DK03,forward_backup_04,DK01,DK03,forward,backup,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],2774.8737341529168,2.7748737341529166,181.0716048132984,42,89,0.03821158409118652,47.61904761904762,False,False,False,True,,50.0,strict_lock,0,36,0.0,0.6109881124739416,0.3890118875260584,0.023936364004230996,1.0191490912033847,output/thetastar_master_plan/route_nodes/DK01_to_DK03_forward_backup_04.csv
v4,DK01_to_DK03,backward_main_01,DK03,DK01,backward,main,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],1502.0815280171314,1.5020815280171314,91.30063082078163,24,59,0.02458500862121582,,False,False,False,True,100.0,,strict_lock,0,16,0.0,0.7977961410309286,0.20220385896907145,0.060719298860354785,1.0485754390882838,output/thetastar_master_plan/route_nodes/DK01_to_DK03_backward_main_01.csv
v4,DK01_to_DK03,backward_backup_01,DK03,DK01,backward,backup,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],1472.7922061357858,1.4727922061357859,89.73824311358638,23,48,0.021539926528930664,41.30434782608695,False,False,False,True,,50.0,strict_lock,0,17,0.0,0.8129083001066484,0.18709169989335156,0.06884513836958367,1.0550761106956672,output/thetastar_master_plan/route_nodes/DK01_to_DK03_backward_backup_01.csv
v4,DK01_to_DK03,backward_main_02,DK03,DK01,backward,main,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],1502.0815280171314,1.5020815280171314,95.51174807656854,24,48,0.01979207992553711,,False,False,False,True,100.0,,strict_lock,0,16,0.0,0.8306761816802825,0.16932381831971752,0.12885301203799507,1.103082409630396,output/thetastar_master_plan/route_nodes/DK01_to_DK03_backward_main_02.csv
v4,DK01_to_DK03,backward_backup_02,DK03,DK01,backward,backup,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],1472.7922061357858,1.4727922061357859,92.44724359716055,23,45,0.018491268157958984,45.65217391304348,False,False,False,True,,50.0,strict_lock,0,17,0.0,0.8364493304096839,0.1635506695903159,0.11401927471417692,1.0912154197713415,output/thetastar_master_plan/route_nodes/DK01_to_DK03_backward_backup_02.csv
v4,DK01_to_DK03,backward_main_03,DK03,DK01,backward,main,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],2350.609665440988,2.350609665440988,165.14427803436357,36,414,0.17914342880249023,,False,False,False,True,100.0,,strict_lock,0,28,0.0,0.7398181243121562,0.2601818756878437,0.20948342644084406,1.167586741152675,output/thetastar_master_plan/route_nodes/DK01_to_DK03_backward_main_03.csv
v4,DK01_to_DK03,backward_backup_03,DK03,DK01,backward,backup,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],2179.898987322333,2.1798989873223333,150.39569097675667,33,69,0.029242277145385742,46.96969696969697,False,False,False,True,,50.0,strict_lock,0,27,0.0,0.7651459555749867,0.23485404442501334,0.20103664228761978,1.1608293138300958,output/thetastar_master_plan/route_nodes/DK01_to_DK03_backward_backup_03.csv
v4,DK01_to_DK03,backward_main_04,DK03,DK01,backward,main,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],2179.898987322333,2.1798989873223333,136.79196039605915,33,183,0.07415270805358887,,False,False,False,True,50.0,,strict_lock,0,27,0.0,0.689465321644475,0.31053467835552484,0.030411988561538924,1.0243295908492311,output/thetastar_master_plan/route_nodes/DK01_to_DK03_backward_main_04.csv
v4,DK01_to_DK03,backward_backup_04,DK03,DK01,backward,backup,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],2009.1883092036787,2.0091883092036786,124.60419363499152,30,63,0.026055097579956055,43.333333333333336,False,False,False,True,,50.0,strict_lock,0,24,0.0,0.7171558221432445,0.2828441778567555,0.03402762873861904,1.0272221029908954,output/thetastar_master_plan/route_nodes/DK01_to_DK03_backward_backup_04.csv
v4,DK01_to_DK04,forward_main_01,DK01,DK04,forward,main,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3204.163056034262,3.204163056034262,264.26899355573323,51,2405,1.0529398918151855,,False,False,False,True,,,,0,0,0.0,0.16620353745427813,0.8337964625457219,0.055527072127504455,1.0444216577020036,output/thetastar_master_plan/route_nodes/DK01_to_DK04_forward_main_01.csv
v4,DK01_to_DK04,forward_backup_01,DK01,DK04,forward,backup,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3274.8737341529168,3.2748737341529166,269.11658059982415,52,106,0.04640364646911621,46.15384615384615,False,False,False,True,,50.0,strict_lock,0,46,0.0,0.1700814418704771,0.8299185581295229,0.051258937969679966,1.041007150375744,output/thetastar_master_plan/route_nodes/DK01_to_DK04_forward_backup_01.csv
v4,DK01_to_DK04,forward_main_02,DK01,DK04,forward,main,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3574.8737341529163,3.5748737341529164,319.1992882589449,58,2966,1.2565984725952148,,False,False,False,True,200.0,,strict_lock,0,51,0.0,0.3153754755303358,0.6846245244696643,0.21062860698973165,1.1685028855917852,output/thetastar_master_plan/route_nodes/DK01_to_DK04_forward_main_02.csv
v4,DK01_to_DK04,forward_backup_02,DK01,DK04,forward,backup,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3545.584412271571,3.5455844122715714,315.02812432326294,57,104,0.045537471771240234,46.49122807017544,False,False,False,True,,50.0,strict_lock,0,51,0.0,0.32899791693511093,0.6710020830648892,0.2112431675123189,1.168994534009855,output/thetastar_master_plan/route_nodes/DK01_to_DK04_forward_backup_02.csv
v4,DK01_to_DK04,forward_main_03,DK01,DK04,forward,main,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],5757.716446627535,5.757716446627535,579.1565481726522,100,4437,1.7906787395477295,,False,False,False,True,200.0,,strict_lock,0,93,0.0,0.1604825030299967,0.8395174969700033,0.33464303377430576,1.2677144270194445,output/thetastar_master_plan/route_nodes/DK01_to_DK04_forward_main_03.csv
v4,DK01_to_DK04,forward_backup_03,DK01,DK04,forward,backup,3,True,Backup failed; duplicated main route because ALLOW_BACKUP_DUPLICATE_IF_FAILED=True.,5757.716446627535,5.757716446627535,,100,0,0.0,0.0,True,False,False,False,,,,0,0,0.0,,,,,output/thetastar_master_plan/route_nodes/DK01_to_DK04_forward_backup_03.csv
v4,DK01_to_DK04,forward_main_04,DK01,DK04,forward,main,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3345.5844122715716,3.3455844122715717,274.31891966664006,53,1735,0.7240831851959229,,False,False,False,True,50.0,,strict_lock,0,47,0.0,0.17465265352889697,0.8253473464711032,0.049642593136190336,1.0397140745089521,output/thetastar_master_plan/route_nodes/DK01_to_DK04_forward_main_04.csv
v4,DK01_to_DK04,forward_backup_04,DK01,DK04,forward,backup,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3416.295090390226,3.416295090390226,279.8962178035532,54,64,0.0269014835357666,46.2962962962963,False,False,False,True,,50.0,strict_lock,0,47,0.0,0.17969828328407209,0.820301716715928,0.05057154605216519,1.0404572368417322,output/thetastar_master_plan/route_nodes/DK01_to_DK04_forward_backup_04.csv
v4,DK01_to_DK04,backward_main_01,DK04,DK01,backward,main,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3274.8737341529168,3.2748737341529166,269.1165805998242,52,1030,0.41707777976989746,,False,False,False,True,0.0,,strict_lock,0,46,0.0,0.1700814418704771,0.829918558129523,0.051258937969679966,1.0410071503757439,output/thetastar_master_plan/route_nodes/DK01_to_DK04_backward_main_01.csv
v4,DK01_to_DK04,backward_backup_01,DK04,DK01,backward,backup,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3416.2950903902265,3.4162950903902267,279.8962178035533,54,98,0.04098844528198242,74.15116770433818,False,False,False,True,,100.0,strict_lock,0,47,0.0,0.17969828328407206,0.820301716715928,0.050571546052165184,1.0404572368417322,output/thetastar_master_plan/route_nodes/DK01_to_DK04_backward_backup_01.csv
v4,DK01_to_DK04,backward_main_02,DK04,DK01,backward,main,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3462.741699796952,3.4627416997969522,306.666643448234,57,1371,0.5870332717895508,,False,False,False,True,0.0,,strict_lock,0,50,0.0,0.31710824178083846,0.6828917582191615,0.19884740942807128,1.1590779275424572,output/thetastar_master_plan/route_nodes/DK01_to_DK04_backward_main_02.csv
v4,DK01_to_DK04,backward_backup_02,DK04,DK01,backward,backup,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3533.452377915607,3.533452377915607,314.55606879384663,58,155,0.06438899040222168,47.26588545236741,False,False,False,True,,100.0,strict_lock,0,52,0.0,0.32873288589286437,0.6712671141071357,0.21459891072449044,1.1716791285795924,output/thetastar_master_plan/route_nodes/DK01_to_DK04_backward_backup_02.csv
v4,DK01_to_DK04,backward_main_03,DK04,DK01,backward,main,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3604.163056034262,3.604163056034262,322.49773419876976,59,1259,0.5265960693359375,,False,False,False,True,0.0,,strict_lock,0,53,0.0,0.3396892223601386,0.6603107776398613,0.23009805998806288,1.1840784479904503,output/thetastar_master_plan/route_nodes/DK01_to_DK04_backward_main_03.csv
v4,DK01_to_DK04,backward_backup_03,DK04,DK01,backward,backup,3,True,Backup failed; duplicated main route because ALLOW_BACKUP_DUPLICATE_IF_FAILED=True.,3604.163056034262,3.604163056034262,,59,0,0.0,0.0,True,False,False,False,,,,0,0,0.0,,,,,output/thetastar_master_plan/route_nodes/DK01_to_DK04_backward_backup_03.csv
v4,DK01_to_DK04,backward_main_04,DK04,DK01,backward,main,4,False,"Path found. [Theta* base path from project A*] [safe fallback attempted] Overlap with locked routes = 44/44 nodes (100.00%), exceeds limit 10.00%.",3204.163056034262,3.204163056034262,264.2689935557333,51,1209,0.4856407642364502,,False,False,False,True,0.0,,soft_lock,44,44,100.0,0.1662035374542781,0.833796462545722,0.05552707212750446,1.0444216577020036,output/thetastar_master_plan/route_nodes/DK01_to_DK04_backward_main_04.csv
v4,DK01_to_DK04,backward_backup_04,DK04,DK01,backward,backup,4,False,Skipped because backward_main_04 failed.,,,,0,-1,,,False,False,False,False,,,,0,0,0.0,,,,,
v4,DK01_to_DK05,forward_main_01,DK01,DK05,forward,main,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],1793.5028842544407,1.7935028842544407,162.79012603271545,29,952,0.3887290954589844,,False,False,False,True,,,,0,0,0.0,0.46154973160378066,0.5384502683962193,0.34991950256980686,1.2799356020558454,output/thetastar_master_plan/route_nodes/DK01_to_DK05_forward_main_01.csv
v4,DK01_to_DK05,forward_backup_01,DK01,DK05,forward,backup,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],1793.5028842544407,1.7935028842544407,164.13738719312136,29,61,0.02521491050720215,44.827586206896555,False,False,False,True,,50.0,strict_lock,0,23,0.0,0.4692414151552211,0.5307585848447789,0.3776809064628595,1.3021447251702873,output/thetastar_master_plan/route_nodes/DK01_to_DK05_forward_backup_01.csv
v4,DK01_to_DK05,forward_main_02,DK01,DK05,forward,main,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],2376.3455967290593,2.376345596729059,225.14196100887784,39,1691,0.6837403774261475,,False,False,False,True,200.0,,strict_lock,0,31,0.0,0.4850322547424966,0.5149677452575034,0.4853942174052809,1.3883153739242249,output/thetastar_master_plan/route_nodes/DK01_to_DK05_forward_main_02.csv
v4,DK01_to_DK05,forward_backup_02,DK01,DK05,forward,backup,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],2247.056274847714,2.247056274847714,214.33703194637383,36,76,0.03265190124511719,43.05555555555556,False,False,False,True,,50.0,strict_lock,0,29,0.0,0.5142855961553119,0.485714403844688,0.5247660373994859,1.4198128299195885,output/thetastar_master_plan/route_nodes/DK01_to_DK05_forward_backup_02.csv
v4,DK01_to_DK05,forward_main_03,DK01,DK05,forward,main,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3724.8737341529168,3.724873734152917,335.2713456277906,61,2846,1.148512601852417,,False,False,False,True,200.0,,strict_lock,0,53,0.0,0.43857709534647277,0.5614229046535274,0.34444321949083023,1.275554575592664,output/thetastar_master_plan/route_nodes/DK01_to_DK05_forward_main_03.csv
v4,DK01_to_DK05,forward_backup_03,DK01,DK05,forward,backup,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3342.0310216782977,3.342031021678298,301.56391435267716,55,111,0.04496359825134277,45.45454545454545,False,False,False,True,,50.0,strict_lock,0,48,0.0,0.4579190717072591,0.542080928292741,0.35713129010386524,1.2857050320830918,output/thetastar_master_plan/route_nodes/DK01_to_DK05_forward_backup_03.csv
v4,DK01_to_DK05,forward_main_04,DK01,DK05,forward,main,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3329.8989873223336,3.3298989873223337,327.6674841615722,56,2595,1.0784575939178467,,False,False,False,True,100.0,,strict_lock,0,50,0.0,0.19513527394076138,0.8048647260592386,0.3253958520085458,1.2603166816068365,output/thetastar_master_plan/route_nodes/DK01_to_DK05_forward_main_04.csv
v4,DK01_to_DK05,forward_backup_04,DK01,DK05,forward,backup,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3471.320343559643,3.471320343559643,343.160470788224,58,78,0.033461809158325195,48.275862068965516,False,False,False,True,,50.0,strict_lock,0,52,0.0,0.190220347836645,0.8097796521633549,0.3260658922951058,1.2608527138360845,output/thetastar_master_plan/route_nodes/DK01_to_DK05_forward_backup_04.csv
v4,DK01_to_DK05,backward_main_01,DK05,DK01,backward,main,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],1793.5028842544407,1.7935028842544407,165.73641453064752,29,148,0.060610055923461914,,False,False,False,True,50.0,,strict_lock,0,22,0.0,0.4740255079614774,0.5259744920385226,0.40423880382537936,1.3233910430603038,output/thetastar_master_plan/route_nodes/DK01_to_DK05_backward_main_01.csv
v4,DK01_to_DK05,backward_backup_01,DK05,DK01,backward,backup,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],1793.5028842544402,1.7935028842544403,164.13738719312136,29,56,0.024149179458618164,39.6551724137931,False,False,False,True,,50.0,strict_lock,0,23,0.0,0.46924141515522116,0.5307585848447789,0.37768090646285946,1.3021447251702876,output/thetastar_master_plan/route_nodes/DK01_to_DK05_backward_backup_01.csv
v4,DK01_to_DK05,backward_main_02,DK05,DK01,backward,main,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],2742.0310216782973,2.7420310216782973,255.99492582993435,43,432,0.18244338035583496,,False,False,False,True,50.0,,strict_lock,0,37,0.0,0.4552792296834136,0.5447207703165864,0.43119526760351357,1.3449562140828109,output/thetastar_master_plan/route_nodes/DK01_to_DK05_backward_main_02.csv
v4,DK01_to_DK05,backward_backup_02,DK05,DK01,backward,backup,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],2559.1883092036787,2.559188309203679,241.18857740860457,41,83,0.03578662872314453,43.90243902439025,False,False,False,True,,50.0,strict_lock,0,35,0.0,0.45966540116160814,0.5403345988383919,0.4480201603735977,1.3584161282988783,output/thetastar_master_plan/route_nodes/DK01_to_DK05_backward_backup_02.csv
v4,DK01_to_DK05,backward_main_03,DK05,DK01,backward,main,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],2022.7922061357856,2.0227922061357857,193.10328999894483,34,368,0.1489102840423584,,False,False,False,True,0.0,,strict_lock,0,26,0.0,0.5485168494708232,0.4514831505291767,0.5566606966178061,1.445328557294245,output/thetastar_master_plan/route_nodes/DK01_to_DK05_backward_main_03.csv
v4,DK01_to_DK05,backward_backup_03,DK05,DK01,backward,backup,3,True,Backup failed; duplicated main route because ALLOW_BACKUP_DUPLICATE_IF_FAILED=True.,2022.7922061357856,2.0227922061357857,,34,0,0.0,0.0,True,False,False,False,,,,0,0,0.0,,,,,output/thetastar_master_plan/route_nodes/DK01_to_DK05_backward_backup_03.csv
v4,DK01_to_DK05,backward_main_04,DK05,DK01,backward,main,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],2954.163056034262,2.954163056034262,272.3097406645496,46,728,0.29700779914855957,,False,False,False,True,0.0,,strict_lock,0,40,0.0,0.45895057514647286,0.5410494248535271,0.4067828105887444,1.3254262484709955,output/thetastar_master_plan/route_nodes/DK01_to_DK05_backward_main_04.csv
v4,DK01_to_DK05,backward_backup_04,DK05,DK01,backward,backup,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3195.584412271571,3.1955844122715713,291.0912885336756,50,58,0.023914098739624023,45.0,False,False,False,True,,50.0,strict_lock,0,44,0.0,0.453916027409229,0.546083972590771,0.3808918485272061,1.3047134788217647,output/thetastar_master_plan/route_nodes/DK01_to_DK05_backward_backup_04.csv
v4,DK01_to_DK06,forward_main_01,DK01,DK06,forward,main,1,True,Path found by A* and post-smoothed by Theta* line-of-sight. nodes: 16 -> 2,936.3961030678928,0.9363961030678928,55.49750195162919,16,93,0.04038095474243164,,False,False,False,False,,,,0,0,0.0,0.79221422877192,0.20778577122807995,0.029583582664003395,1.0236668661312027,output/thetastar_master_plan/route_nodes/DK01_to_DK06_forward_main_01.csv
v4,DK01_to_DK06,forward_backup_01,DK01,DK06,forward,backup,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],936.3961030678928,0.9363961030678928,54.7908566940264,16,28,0.011560678482055664,40.625,False,False,False,True,,50.0,strict_lock,0,10,0.0,0.8147844449916614,0.18521555500833864,0.027236610250598658,1.0217892882004789,output/thetastar_master_plan/route_nodes/DK01_to_DK06_forward_backup_01.csv
v4,DK01_to_DK06,forward_main_02,DK01,DK06,forward,main,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],1360.6601717798217,1.3606601717798217,80.30230146178886,22,211,0.0864255428314209,,False,False,False,True,200.0,,strict_lock,0,16,0.0,0.8482217881336765,0.15177821186632354,0.039209632419142666,1.0313677059353141,output/thetastar_master_plan/route_nodes/DK01_to_DK06_forward_main_02.csv
v4,DK01_to_DK06,forward_backup_02,DK01,DK06,forward,backup,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],1248.528137423857,1.248528137423857,73.16089615001492,21,44,0.019615888595581055,42.857142857142854,False,False,False,True,,50.0,strict_lock,0,15,0.0,0.8429974426459624,0.15700255735403745,0.034323747574777255,1.0274589980598219,output/thetastar_master_plan/route_nodes/DK01_to_DK06_forward_backup_02.csv
v4,DK01_to_DK06,forward_main_03,DK01,DK06,forward,main,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],1402.081528017131,1.402081528017131,93.47031051264831,22,201,0.08523941040039062,,False,False,False,True,200.0,,strict_lock,0,16,0.0,0.6281447830708167,0.37185521692918333,0.0612148251102316,1.0489718600881852,output/thetastar_master_plan/route_nodes/DK01_to_DK06_forward_main_03.csv
v4,DK01_to_DK06,forward_backup_03,DK01,DK06,forward,backup,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],1502.0815280171314,1.5020815280171314,101.61403185950142,24,41,0.01705455780029297,41.666666666666664,False,False,False,True,,50.0,strict_lock,0,18,0.0,0.6189791882525498,0.3810208117474501,0.07278701461653471,1.0582296116932277,output/thetastar_master_plan/route_nodes/DK01_to_DK06_forward_backup_03.csv
v4,DK01_to_DK06,forward_main_04,DK01,DK06,forward,main,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],2550.6096654409885,2.5506096654409887,162.4626310080716,40,929,0.38036441802978516,,False,False,False,True,200.0,,strict_lock,0,34,0.0,0.7803005124954908,0.21969948750450916,0.08355686732788045,1.0668454938623042,output/thetastar_master_plan/route_nodes/DK01_to_DK06_forward_main_04.csv
v4,DK01_to_DK06,forward_backup_04,DK01,DK06,forward,backup,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],2438.4776310850243,2.4384776310850245,152.7248613980305,39,80,0.033124446868896484,47.43589743589744,False,False,False,True,,50.0,strict_lock,0,33,0.0,0.8082513891336204,0.19174861086637957,0.07998819538863984,1.0639905563109118,output/thetastar_master_plan/route_nodes/DK01_to_DK06_forward_backup_04.csv
v4,DK01_to_DK06,backward_main_01,DK06,DK01,backward,main,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],1914.2135623730956,1.9142135623730956,135.37902125075252,31,267,0.109649658203125,,False,False,False,True,100.0,,strict_lock,0,23,0.0,0.5641924089919615,0.43580759100803834,0.08787822569473205,1.0703025805557855,output/thetastar_master_plan/route_nodes/DK01_to_DK06_backward_main_01.csv
v4,DK01_to_DK06,backward_backup_01,DK06,DK01,backward,backup,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],1743.5028842544402,1.7435028842544402,120.70124463743727,28,59,0.02577829360961914,42.857142857142854,False,False,False,True,,50.0,strict_lock,0,22,0.0,0.5862532916933699,0.41374670830663,0.07796821778264498,1.0623745742261161,output/thetastar_master_plan/route_nodes/DK01_to_DK06_backward_backup_01.csv
v4,DK01_to_DK06,backward_main_02,DK06,DK01,backward,main,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],965.685424949238,0.965685424949238,56.21528653933003,17,46,0.019417524337768555,,False,False,False,True,50.0,,strict_lock,0,10,0.0,0.8294477979032487,0.17055220209675123,0.028316237077714617,1.0226529896621717,output/thetastar_master_plan/route_nodes/DK01_to_DK06_backward_main_02.csv
v4,DK01_to_DK06,backward_backup_02,DK06,DK01,backward,backup,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],936.3961030678928,0.9363961030678928,54.6528478526911,16,26,0.01097416877746582,34.375,False,False,False,True,,50.0,strict_lock,0,9,0.0,0.8199534932822271,0.1800465067177729,0.02655614736412826,1.0212449178913026,output/thetastar_master_plan/route_nodes/DK01_to_DK06_backward_backup_02.csv
v4,DK01_to_DK06,backward_main_03,DK06,DK01,backward,main,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],1702.081528017131,1.7020815280171309,102.31039519999112,28,119,0.05014657974243164,,False,False,False,True,50.0,,strict_lock,0,22,0.0,0.8376092919722115,0.16239070802778857,0.05142603010129182,1.0411408240810334,output/thetastar_master_plan/route_nodes/DK01_to_DK06_backward_main_03.csv
v4,DK01_to_DK06,backward_backup_03,DK06,DK01,backward,backup,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],1531.370849898476,1.5313708498984762,91.08815619547217,25,51,0.02071237564086914,42.0,False,False,False,True,,50.0,strict_lock,0,19,0.0,0.8459050621830567,0.15409493781694306,0.04461543660272685,1.0356923492821815,output/thetastar_master_plan/route_nodes/DK01_to_DK06_backward_backup_03.csv
v4,DK01_to_DK06,backward_main_04,DK06,DK01,backward,main,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3233.452377915607,3.233452377915607,214.65209694301623,52,699,0.290020227432251,,False,False,False,True,50.0,,strict_lock,0,44,0.0,0.7279311825880652,0.27206881741193506,0.10632641497348941,1.0850611319787915,output/thetastar_master_plan/route_nodes/DK01_to_DK06_backward_main_04.csv
v4,DK01_to_DK06,backward_backup_04,DK06,DK01,backward,backup,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],2862.741699796952,2.862741699796952,185.87423931663102,45,98,0.04290270805358887,47.77777777777778,False,False,False,True,,50.0,strict_lock,0,39,0.0,0.7570638081746585,0.2429361918253414,0.09451075330387146,1.075608602643097,output/thetastar_master_plan/route_nodes/DK01_to_DK06_backward_backup_04.csv
